lemma_id,doc_id,sent_idx,sentence,tokens_json,lemmas_json,lemmas_with_case_json,lemmatized_text,lemmatized_text_with_case,pos_tags_json,cleaned_version,created_at
983,doc_7ceb,712,Note any hosts that failed to be contacted.,"[""Note"", ""any"", ""hosts"", ""that"", ""failed"", ""to"", ""be"", ""contacted"", "".""]","[""note"", ""any"", ""host"", ""that"", ""fail"", ""to"", ""be"", ""contact"", "".""]","[""Note"", ""any"", ""host"", ""that"", ""fail"", ""to"", ""be"", ""contact"", "".""]",note any host that fail to be contact .,Note any host that fail to be contact .,"[""VERB"", ""DET"", ""NOUN"", ""PRON"", ""VERB"", ""PART"", ""AUX"", ""VERB"", ""PUNCT""]",1,2025-12-02T14:35:33Z
984,doc_7ceb,713,rcvLoadVector: Got load from client-only host <host>/<port>.,"[""rcvLoadVector"", "":"", ""Got"", ""load"", ""from"", ""client"", ""-"", ""only"", ""host"", ""<"", ""host>/<port"", "">"", "".""]","[""rcvloadvector"", "":"", ""get"", ""load"", ""from"", ""client"", ""-"", ""only"", ""host"", ""<"", ""host>/<port"", "">"", "".""]","[""rcvLoadVector"", "":"", ""Get"", ""load"", ""from"", ""client"", ""-"", ""only"", ""host"", ""<"", ""host>/<port"", "">"", "".""]",rcvloadvector : get load from client - only host < host>/<port > .,rcvLoadVector : Get load from client - only host < host>/<port > .,"[""X"", ""PUNCT"", ""VERB"", ""NOUN"", ""ADP"", ""NOUN"", ""PUNCT"", ""ADV"", ""NOUN"", ""X"", ""X"", ""X"", ""PUNCT""]",1,2025-12-02T14:35:33Z
985,doc_7ceb,714,"Kill LIM on
A LIM is running on a client host. Run the following command, or go to the client host and kill the LIM daemon.","[""Kill"", ""LIM"", ""on"", ""\n"", ""A"", ""LIM"", ""is"", ""running"", ""on"", ""a"", ""client"", ""host"", ""."", ""Run"", ""the"", ""following"", ""command"", "","", ""or"", ""go"", ""to"", ""the"", ""client"", ""host"", ""and"", ""kill"", ""the"", ""LIM"", ""daemon"", "".""]","[""kill"", ""LIM"", ""on"", ""\n"", ""a"", ""LIM"", ""be"", ""run"", ""on"", ""a"", ""client"", ""host"", ""."", ""run"", ""the"", ""following"", ""command"", "","", ""or"", ""go"", ""to"", ""the"", ""client"", ""host"", ""and"", ""kill"", ""the"", ""LIM"", ""daemon"", "".""]","[""Kill"", ""LIM"", ""on"", ""\n"", ""A"", ""LIM"", ""be"", ""run"", ""on"", ""a"", ""client"", ""host"", ""."", ""Run"", ""the"", ""following"", ""command"", "","", ""or"", ""go"", ""to"", ""the"", ""client"", ""host"", ""and"", ""kill"", ""the"", ""LIM"", ""daemon"", "".""]","kill LIM on 
 a LIM be run on a client host . run the following command , or go to the client host and kill the LIM daemon .","Kill LIM on 
 A LIM be run on a client host . Run the following command , or go to the client host and kill the LIM daemon .","[""VERB"", ""PROPN"", ""ADP"", ""SPACE"", ""DET"", ""PROPN"", ""AUX"", ""VERB"", ""ADP"", ""DET"", ""NOUN"", ""NOUN"", ""PUNCT"", ""VERB"", ""DET"", ""ADJ"", ""NOUN"", ""PUNCT"", ""CCONJ"", ""VERB"", ""ADP"", ""DET"", ""NOUN"", ""NOUN"", ""CCONJ"", ""VERB"", ""DET"", ""PROPN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
986,doc_7ceb,715,"bctrld stop lim host
saveIndx: Unknown index name <name> from ELIM
LIM received an external load index name that is not deﬁned in the lsf.shared ﬁle.","[""bctrld"", ""stop"", ""lim"", ""host"", ""\n"", ""saveIndx"", "":"", ""Unknown"", ""index"", ""name"", ""<"", ""name"", "">"", ""from"", ""ELIM"", ""\n"", ""LIM"", ""received"", ""an"", ""external"", ""load"", ""index"", ""name"", ""that"", ""is"", ""not"", ""deﬁned"", ""in"", ""the"", ""lsf.shared"", ""ﬁle"", "".""]","[""bctrld"", ""stop"", ""lim"", ""host"", ""\n"", ""saveindx"", "":"", ""unknown"", ""index"", ""name"", ""<"", ""name"", "">"", ""from"", ""ELIM"", ""\n"", ""LIM"", ""receive"", ""an"", ""external"", ""load"", ""index"", ""name"", ""that"", ""be"", ""not"", ""deﬁne"", ""in"", ""the"", ""lsf.shared"", ""ﬁle"", "".""]","[""bctrld"", ""stop"", ""lim"", ""host"", ""\n"", ""saveIndx"", "":"", ""Unknown"", ""index"", ""name"", ""<"", ""name"", "">"", ""from"", ""ELIM"", ""\n"", ""LIM"", ""receive"", ""an"", ""external"", ""load"", ""index"", ""name"", ""that"", ""be"", ""not"", ""deﬁne"", ""in"", ""the"", ""lsf.shared"", ""ﬁle"", "".""]","bctrld stop lim host 
 saveindx : unknown index name < name > from ELIM 
 LIM receive an external load index name that be not deﬁne in the lsf.shared ﬁle .","bctrld stop lim host 
 saveIndx : Unknown index name < name > from ELIM 
 LIM receive an external load index name that be not deﬁne in the lsf.shared ﬁle .","[""NOUN"", ""VERB"", ""PROPN"", ""NOUN"", ""SPACE"", ""ADP"", ""PUNCT"", ""ADJ"", ""NOUN"", ""NOUN"", ""X"", ""NOUN"", ""X"", ""ADP"", ""PROPN"", ""SPACE"", ""PROPN"", ""VERB"", ""DET"", ""ADJ"", ""NOUN"", ""NOUN"", ""NOUN"", ""PRON"", ""AUX"", ""PART"", ""VERB"", ""ADP"", ""DET"", ""PROPN"", ""PROPN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
987,doc_7ceb,716,"If name is deﬁned in lsf.shared, reconﬁgure the LIM.
Otherwise, add name to the lsf.shared ﬁle and reconﬁgure all instances of LIM.","[""If"", ""name"", ""is"", ""deﬁned"", ""in"", ""lsf.shared"", "","", ""reconﬁgure"", ""the"", ""LIM"", ""."", ""\n"", ""Otherwise"", "","", ""add"", ""name"", ""to"", ""the"", ""lsf.shared"", ""ﬁle"", ""and"", ""reconﬁgure"", ""all"", ""instances"", ""of"", ""LIM"", "".""]","[""if"", ""name"", ""be"", ""deﬁne"", ""in"", ""lsf.share"", "","", ""reconﬁgure"", ""the"", ""LIM"", ""."", ""\n"", ""otherwise"", "","", ""add"", ""name"", ""to"", ""the"", ""lsf.shared"", ""ﬁle"", ""and"", ""reconﬁgure"", ""all"", ""instance"", ""of"", ""LIM"", "".""]","[""If"", ""name"", ""be"", ""deﬁne"", ""in"", ""lsf.share"", "","", ""reconﬁgure"", ""the"", ""LIM"", ""."", ""\n"", ""Otherwise"", "","", ""add"", ""name"", ""to"", ""the"", ""lsf.shared"", ""ﬁle"", ""and"", ""reconﬁgure"", ""all"", ""instance"", ""of"", ""LIM"", "".""]","if name be deﬁne in lsf.share , reconﬁgure the LIM . 
 otherwise , add name to the lsf.shared ﬁle and reconﬁgure all instance of LIM .","If name be deﬁne in lsf.share , reconﬁgure the LIM . 
 Otherwise , add name to the lsf.shared ﬁle and reconﬁgure all instance of LIM .","[""SCONJ"", ""NOUN"", ""AUX"", ""VERB"", ""ADP"", ""VERB"", ""PUNCT"", ""VERB"", ""DET"", ""PROPN"", ""PUNCT"", ""SPACE"", ""ADV"", ""PUNCT"", ""VERB"", ""NOUN"", ""ADP"", ""DET"", ""ADJ"", ""PROPN"", ""CCONJ"", ""VERB"", ""DET"", ""NOUN"", ""ADP"", ""PROPN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
988,doc_7ceb,717,saveIndx: ELIM over-riding value of index <name>,"[""saveIndx"", "":"", ""ELIM"", ""over"", ""-"", ""riding"", ""value"", ""of"", ""index"", ""<"", ""name"", "">""]","[""saveindx"", "":"", ""ELIM"", ""over"", ""-"", ""ride"", ""value"", ""of"", ""index"", ""<"", ""name"", "">""]","[""saveIndx"", "":"", ""ELIM"", ""over"", ""-"", ""ride"", ""value"", ""of"", ""index"", ""<"", ""name"", "">""]",saveindx : ELIM over - ride value of index < name >,saveIndx : ELIM over - ride value of index < name >,"[""ADV"", ""PUNCT"", ""PROPN"", ""ADV"", ""PUNCT"", ""VERB"", ""NOUN"", ""ADP"", ""NOUN"", ""PROPN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
989,doc_7ceb,718,This warning message is logged when the ELIM sent a value for one of the built-in index names.,"[""This"", ""warning"", ""message"", ""is"", ""logged"", ""when"", ""the"", ""ELIM"", ""sent"", ""a"", ""value"", ""for"", ""one"", ""of"", ""the"", ""built"", ""-"", ""in"", ""index"", ""names"", "".""]","[""this"", ""warning"", ""message"", ""be"", ""log"", ""when"", ""the"", ""ELIM"", ""send"", ""a"", ""value"", ""for"", ""one"", ""of"", ""the"", ""build"", ""-"", ""in"", ""index"", ""name"", "".""]","[""This"", ""warning"", ""message"", ""be"", ""log"", ""when"", ""the"", ""ELIM"", ""send"", ""a"", ""value"", ""for"", ""one"", ""of"", ""the"", ""build"", ""-"", ""in"", ""index"", ""name"", "".""]",this warning message be log when the ELIM send a value for one of the build - in index name .,This warning message be log when the ELIM send a value for one of the build - in index name .,"[""DET"", ""NOUN"", ""NOUN"", ""AUX"", ""VERB"", ""SCONJ"", ""DET"", ""PROPN"", ""VERB"", ""DET"", ""NOUN"", ""ADP"", ""NUM"", ""ADP"", ""DET"", ""VERB"", ""PUNCT"", ""ADP"", ""NOUN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
990,doc_7ceb,719,"LIM uses the value from ELIM in place of the
value that is obtained from the kernel.
getusr:","[""LIM"", ""uses"", ""the"", ""value"", ""from"", ""ELIM"", ""in"", ""place"", ""of"", ""the"", ""\n"", ""value"", ""that"", ""is"", ""obtained"", ""from"", ""the"", ""kernel"", ""."", ""\n"", ""getusr"", "":""]","[""LIM"", ""use"", ""the"", ""value"", ""from"", ""ELIM"", ""in"", ""place"", ""of"", ""the"", ""\n"", ""value"", ""that"", ""be"", ""obtain"", ""from"", ""the"", ""kernel"", ""."", ""\n"", ""getusr"", "":""]","[""LIM"", ""use"", ""the"", ""value"", ""from"", ""ELIM"", ""in"", ""place"", ""of"", ""the"", ""\n"", ""value"", ""that"", ""be"", ""obtain"", ""from"", ""the"", ""kernel"", ""."", ""\n"", ""getusr"", "":""]","LIM use the value from ELIM in place of the 
 value that be obtain from the kernel . 
 getusr :","LIM use the value from ELIM in place of the 
 value that be obtain from the kernel . 
 getusr :","[""PROPN"", ""VERB"", ""DET"", ""NOUN"", ""ADP"", ""PROPN"", ""ADP"", ""NOUN"", ""ADP"", ""DET"", ""SPACE"", ""NOUN"", ""PRON"", ""AUX"", ""VERB"", ""ADP"", ""DET"", ""NOUN"", ""PUNCT"", ""SPACE"", ""PROPN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
991,doc_7ceb,720,"Protocol error on index number (cc=num): error
Protocol error between ELIM and LIM.","[""Protocol"", ""error"", ""on"", ""index"", ""number"", ""("", ""cc"", ""="", ""num"", ""):"", ""error"", ""\n"", ""Protocol"", ""error"", ""between"", ""ELIM"", ""and"", ""LIM"", "".""]","[""protocol"", ""error"", ""on"", ""index"", ""number"", ""("", ""cc"", ""="", ""num"", ""):"", ""error"", ""\n"", ""Protocol"", ""error"", ""between"", ""ELIM"", ""and"", ""LIM"", "".""]","[""Protocol"", ""error"", ""on"", ""index"", ""number"", ""("", ""cc"", ""="", ""num"", ""):"", ""error"", ""\n"", ""Protocol"", ""error"", ""between"", ""ELIM"", ""and"", ""LIM"", "".""]","protocol error on index number ( cc = num ): error 
 Protocol error between ELIM and LIM .","Protocol error on index number ( cc = num ): error 
 Protocol error between ELIM and LIM .","[""NOUN"", ""NOUN"", ""ADP"", ""NOUN"", ""NOUN"", ""PUNCT"", ""NOUN"", ""NOUN"", ""PROPN"", ""PUNCT"", ""NOUN"", ""SPACE"", ""PROPN"", ""NOUN"", ""ADP"", ""PROPN"", ""CCONJ"", ""PROPN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
992,doc_7ceb,721,"RES messages
The following messages are logged by the RES:
doacceptconn: getpwnam(<username>@<host>/<port>) failed:
error
doacceptconn: User <username> has uid <uid1> on client host
<host>/<port>, uid <uid2> on RES host; assume bad user
authRequest:
username/uid <userName>/<uid>@<host>/<port> does not
exist
authRequest: Submitter’s name <clname>@<clhost> is different from
name <lname> on this host
RES assumes that a user has the same user ID and user name on all the LSF hosts.","[""RES"", ""messages"", ""\n"", ""The"", ""following"", ""messages"", ""are"", ""logged"", ""by"", ""the"", ""RES"", "":"", ""\n"", ""doacceptconn"", "":"", ""getpwnam(<username>@<host>/<port"", "">"", "")"", ""failed"", "":"", ""\n"", ""error"", ""\n"", ""doacceptconn"", "":"", ""User"", ""<"", ""username"", "">"", ""has"", ""uid"", ""<"", ""uid1"", "">"", ""on"", ""client"", ""host"", ""\n"", ""<"", ""host>/<port"", "">"", "","", ""uid"", ""<"", ""uid2"", "">"", ""on"", ""RES"", ""host"", "";"", ""assume"", ""bad"", ""user"", ""\n"", ""authRequest"", "":"", ""\n"", ""username"", ""/"", ""uid"", ""<"", ""userName>/<uid>@<host>/<port"", "">"", ""does"", ""not"", ""\n"", ""exist"", ""\n"", ""authRequest"", "":"", ""Submitter"", ""’s"", ""name"", ""<"", ""clname>@<clhost"", "">"", ""is"", ""different"", ""from"", ""\n"", ""name"", ""<"", ""lname"", "">"", ""on"", ""this"", ""host"", ""\n"", ""RES"", ""assumes"", ""that"", ""a"", ""user"", ""has"", ""the"", ""same"", ""user"", ""ID"", ""and"", ""user"", ""name"", ""on"", ""all"", ""the"", ""LSF"", ""hosts"", "".""]","[""res"", ""message"", ""\n"", ""the"", ""follow"", ""message"", ""be"", ""log"", ""by"", ""the"", ""RES"", "":"", ""\n"", ""doacceptconn"", "":"", ""getpwnam(<username>@<host>/<port"", "">"", "")"", ""fail"", "":"", ""\n"", ""error"", ""\n"", ""doacceptconn"", "":"", ""User"", ""<"", ""username"", "">"", ""have"", ""uid"", ""<"", ""uid1"", "">"", ""on"", ""client"", ""host"", ""\n"", ""<"", ""host>/<port"", "">"", "","", ""uid"", ""<"", ""uid2"", "">"", ""on"", ""RES"", ""host"", "";"", ""assume"", ""bad"", ""user"", ""\n"", ""authrequest"", "":"", ""\n"", ""username"", ""/"", ""uid"", ""<"", ""username>/<uid>@<host>/<port"", "">"", ""do"", ""not"", ""\n"", ""exist"", ""\n"", ""authrequ"", "":"", ""Submitter"", ""’s"", ""name"", ""<"", ""clname>@<clhost"", "">"", ""be"", ""different"", ""from"", ""\n"", ""name"", ""<"", ""lname"", "">"", ""on"", ""this"", ""host"", ""\n"", ""RES"", ""assume"", ""that"", ""a"", ""user"", ""have"", ""the"", ""same"", ""user"", ""ID"", ""and"", ""user"", ""name"", ""on"", ""all"", ""the"", ""LSF"", ""host"", "".""]","[""RES"", ""message"", ""\n"", ""The"", ""follow"", ""message"", ""be"", ""log"", ""by"", ""the"", ""RES"", "":"", ""\n"", ""doacceptconn"", "":"", ""getpwnam(<username>@<host>/<port"", "">"", "")"", ""fail"", "":"", ""\n"", ""error"", ""\n"", ""doacceptconn"", "":"", ""User"", ""<"", ""username"", "">"", ""have"", ""uid"", ""<"", ""uid1"", "">"", ""on"", ""client"", ""host"", ""\n"", ""<"", ""host>/<port"", "">"", "","", ""uid"", ""<"", ""uid2"", "">"", ""on"", ""RES"", ""host"", "";"", ""assume"", ""bad"", ""user"", ""\n"", ""authRequest"", "":"", ""\n"", ""username"", ""/"", ""uid"", ""<"", ""userName>/<uid>@<host>/<port"", "">"", ""do"", ""not"", ""\n"", ""exist"", ""\n"", ""authrequ"", "":"", ""Submitter"", ""’s"", ""name"", ""<"", ""clname>@<clhost"", "">"", ""be"", ""different"", ""from"", ""\n"", ""name"", ""<"", ""lname"", "">"", ""on"", ""this"", ""host"", ""\n"", ""RES"", ""assume"", ""that"", ""a"", ""user"", ""have"", ""the"", ""same"", ""user"", ""ID"", ""and"", ""user"", ""name"", ""on"", ""all"", ""the"", ""LSF"", ""host"", "".""]","res message 
 the follow message be log by the RES : 
 doacceptconn : getpwnam(<username>@<host>/<port > ) fail : 
 error 
 doacceptconn : User < username > have uid < uid1 > on client host 
 < host>/<port > , uid < uid2 > on RES host ; assume bad user 
 authrequest : 
 username / uid < username>/<uid>@<host>/<port > do not 
 exist 
 authrequ : Submitter ’s name < clname>@<clhost > be different from 
 name < lname > on this host 
 RES assume that a user have the same user ID and user name on all the LSF host .","RES message 
 The follow message be log by the RES : 
 doacceptconn : getpwnam(<username>@<host>/<port > ) fail : 
 error 
 doacceptconn : User < username > have uid < uid1 > on client host 
 < host>/<port > , uid < uid2 > on RES host ; assume bad user 
 authRequest : 
 username / uid < userName>/<uid>@<host>/<port > do not 
 exist 
 authrequ : Submitter ’s name < clname>@<clhost > be different from 
 name < lname > on this host 
 RES assume that a user have the same user ID and user name on all the LSF host .","[""NOUN"", ""NOUN"", ""SPACE"", ""DET"", ""VERB"", ""NOUN"", ""AUX"", ""VERB"", ""ADP"", ""DET"", ""PROPN"", ""PUNCT"", ""SPACE"", ""PROPN"", ""PUNCT"", ""X"", ""X"", ""PUNCT"", ""VERB"", ""PUNCT"", ""SPACE"", ""NOUN"", ""SPACE"", ""PROPN"", ""PUNCT"", ""PROPN"", ""PUNCT"", ""NOUN"", ""X"", ""AUX"", ""VERB"", ""X"", ""ADV"", ""X"", ""ADP"", ""NOUN"", ""NOUN"", ""SPACE"", ""X"", ""X"", ""PROPN"", ""PUNCT"", ""PROPN"", ""X"", ""PROPN"", ""X"", ""ADP"", ""PROPN"", ""NOUN"", ""PUNCT"", ""VERB"", ""ADJ"", ""NOUN"", ""SPACE"", ""X"", ""PUNCT"", ""SPACE"", ""ADJ"", ""SYM"", ""ADJ"", ""X"", ""X"", ""X"", ""AUX"", ""PART"", ""SPACE"", ""VERB"", ""SPACE"", ""ADJ"", ""PUNCT"", ""PROPN"", ""PART"", ""NOUN"", ""X"", ""X"", ""X"", ""AUX"", ""ADJ"", ""ADP"", ""SPACE"", ""NOUN"", ""X"", ""NOUN"", ""X"", ""ADP"", ""DET"", ""NOUN"", ""SPACE"", ""PROPN"", ""VERB"", ""SCONJ"", ""DET"", ""NOUN"", ""AUX"", ""DET"", ""ADJ"", ""NOUN"", ""PROPN"", ""CCONJ"", ""NOUN"", ""NOUN"", ""ADP"", ""DET"", ""DET"", ""PROPN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
993,doc_7ceb,722,"These messages occur if this assumption is violated. If the
user is allowed to use LSF for interactive remote execution, make sure the user’s account has the same user ID and user name on all LSF
hosts.","[""These"", ""messages"", ""occur"", ""if"", ""this"", ""assumption"", ""is"", ""violated"", ""."", ""If"", ""the"", ""\n"", ""user"", ""is"", ""allowed"", ""to"", ""use"", ""LSF"", ""for"", ""interactive"", ""remote"", ""execution"", "","", ""make"", ""sure"", ""the"", ""user"", ""’s"", ""account"", ""has"", ""the"", ""same"", ""user"", ""ID"", ""and"", ""user"", ""name"", ""on"", ""all"", ""LSF"", ""\n"", ""hosts"", "".""]","[""these"", ""message"", ""occur"", ""if"", ""this"", ""assumption"", ""be"", ""violate"", ""."", ""if"", ""the"", ""\n"", ""user"", ""be"", ""allow"", ""to"", ""use"", ""LSF"", ""for"", ""interactive"", ""remote"", ""execution"", "","", ""make"", ""sure"", ""the"", ""user"", ""’s"", ""account"", ""have"", ""the"", ""same"", ""user"", ""ID"", ""and"", ""user"", ""name"", ""on"", ""all"", ""LSF"", ""\n"", ""host"", "".""]","[""These"", ""message"", ""occur"", ""if"", ""this"", ""assumption"", ""be"", ""violate"", ""."", ""If"", ""the"", ""\n"", ""user"", ""be"", ""allow"", ""to"", ""use"", ""LSF"", ""for"", ""interactive"", ""remote"", ""execution"", "","", ""make"", ""sure"", ""the"", ""user"", ""’s"", ""account"", ""have"", ""the"", ""same"", ""user"", ""ID"", ""and"", ""user"", ""name"", ""on"", ""all"", ""LSF"", ""\n"", ""host"", "".""]","these message occur if this assumption be violate . if the 
 user be allow to use LSF for interactive remote execution , make sure the user ’s account have the same user ID and user name on all LSF 
 host .","These message occur if this assumption be violate . If the 
 user be allow to use LSF for interactive remote execution , make sure the user ’s account have the same user ID and user name on all LSF 
 host .","[""DET"", ""NOUN"", ""VERB"", ""SCONJ"", ""DET"", ""NOUN"", ""AUX"", ""VERB"", ""PUNCT"", ""SCONJ"", ""DET"", ""SPACE"", ""NOUN"", ""AUX"", ""VERB"", ""PART"", ""VERB"", ""PROPN"", ""ADP"", ""ADJ"", ""ADJ"", ""NOUN"", ""PUNCT"", ""VERB"", ""ADJ"", ""DET"", ""NOUN"", ""PART"", ""NOUN"", ""AUX"", ""DET"", ""ADJ"", ""NOUN"", ""PROPN"", ""CCONJ"", ""NOUN"", ""NOUN"", ""ADP"", ""DET"", ""PROPN"", ""SPACE"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
994,doc_7ceb,723,"doacceptconn: root remote execution permission denied
authRequest:
root job submission rejected
Root tried to run or submit a job but LSF_ROOT_REX is not deﬁned in the lsf.conf ﬁle.","[""doacceptconn"", "":"", ""root"", ""remote"", ""execution"", ""permission"", ""denied"", ""\n"", ""authRequest"", "":"", ""\n"", ""root"", ""job"", ""submission"", ""rejected"", ""\n"", ""Root"", ""tried"", ""to"", ""run"", ""or"", ""submit"", ""a"", ""job"", ""but"", ""LSF_ROOT_REX"", ""is"", ""not"", ""deﬁned"", ""in"", ""the"", ""lsf.conf"", ""ﬁle"", "".""]","[""doacceptconn"", "":"", ""root"", ""remote"", ""execution"", ""permission"", ""deny"", ""\n"", ""authrequ"", "":"", ""\n"", ""root"", ""job"", ""submission"", ""reject"", ""\n"", ""Root"", ""try"", ""to"", ""run"", ""or"", ""submit"", ""a"", ""job"", ""but"", ""LSF_ROOT_REX"", ""be"", ""not"", ""deﬁne"", ""in"", ""the"", ""lsf.conf"", ""ﬁle"", "".""]","[""doacceptconn"", "":"", ""root"", ""remote"", ""execution"", ""permission"", ""deny"", ""\n"", ""authrequ"", "":"", ""\n"", ""root"", ""job"", ""submission"", ""reject"", ""\n"", ""Root"", ""try"", ""to"", ""run"", ""or"", ""submit"", ""a"", ""job"", ""but"", ""LSF_ROOT_REX"", ""be"", ""not"", ""deﬁne"", ""in"", ""the"", ""lsf.conf"", ""ﬁle"", "".""]","doacceptconn : root remote execution permission deny 
 authrequ : 
 root job submission reject 
 Root try to run or submit a job but LSF_ROOT_REX be not deﬁne in the lsf.conf ﬁle .","doacceptconn : root remote execution permission deny 
 authrequ : 
 root job submission reject 
 Root try to run or submit a job but LSF_ROOT_REX be not deﬁne in the lsf.conf ﬁle .","[""PROPN"", ""PUNCT"", ""VERB"", ""ADJ"", ""NOUN"", ""NOUN"", ""VERB"", ""SPACE"", ""ADJ"", ""PUNCT"", ""SPACE"", ""NOUN"", ""NOUN"", ""NOUN"", ""VERB"", ""SPACE"", ""PROPN"", ""VERB"", ""PART"", ""VERB"", ""CCONJ"", ""VERB"", ""DET"", ""NOUN"", ""CCONJ"", ""PROPN"", ""AUX"", ""PART"", ""VERB"", ""ADP"", ""DET"", ""PROPN"", ""PROPN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
995,doc_7ceb,724,"resControl: operation permission denied, uid = <uid>","[""resControl"", "":"", ""operation"", ""permission"", ""denied"", "","", ""uid"", ""="", ""<"", ""uid"", "">""]","[""rescontrol"", "":"", ""operation"", ""permission"", ""deny"", "","", ""uid"", ""="", ""<"", ""uid"", "">""]","[""resControl"", "":"", ""operation"", ""permission"", ""deny"", "","", ""uid"", ""="", ""<"", ""uid"", "">""]","rescontrol : operation permission deny , uid = < uid >","resControl : operation permission deny , uid = < uid >","[""NOUN"", ""PUNCT"", ""NOUN"", ""NOUN"", ""VERB"", ""PUNCT"", ""ADJ"", ""PROPN"", ""X"", ""ADJ"", ""X""]",1,2025-12-02T14:35:33Z
996,doc_7ceb,725,"The user with user ID uid is not allowed to make RES control requests. Only the LSF administrator can make RES control requests. If the
LSF_ROOT_REX parameter is deﬁned in the lsf.confﬁle, can also make RES control requests.","[""The"", ""user"", ""with"", ""user"", ""ID"", ""uid"", ""is"", ""not"", ""allowed"", ""to"", ""make"", ""RES"", ""control"", ""requests"", ""."", ""Only"", ""the"", ""LSF"", ""administrator"", ""can"", ""make"", ""RES"", ""control"", ""requests"", ""."", ""If"", ""the"", ""\n"", ""LSF_ROOT_REX"", ""parameter"", ""is"", ""deﬁned"", ""in"", ""the"", ""lsf.confﬁle"", "","", ""can"", ""also"", ""make"", ""RES"", ""control"", ""requests"", "".""]","[""the"", ""user"", ""with"", ""user"", ""ID"", ""uid"", ""be"", ""not"", ""allow"", ""to"", ""make"", ""RES"", ""control"", ""request"", ""."", ""only"", ""the"", ""LSF"", ""administrator"", ""can"", ""make"", ""res"", ""control"", ""request"", ""."", ""if"", ""the"", ""\n"", ""LSF_ROOT_REX"", ""parameter"", ""be"", ""deﬁne"", ""in"", ""the"", ""lsf.confﬁle"", "","", ""can"", ""also"", ""make"", ""RES"", ""control"", ""request"", "".""]","[""The"", ""user"", ""with"", ""user"", ""ID"", ""uid"", ""be"", ""not"", ""allow"", ""to"", ""make"", ""RES"", ""control"", ""request"", ""."", ""Only"", ""the"", ""LSF"", ""administrator"", ""can"", ""make"", ""RES"", ""control"", ""request"", ""."", ""If"", ""the"", ""\n"", ""LSF_ROOT_REX"", ""parameter"", ""be"", ""deﬁne"", ""in"", ""the"", ""lsf.confﬁle"", "","", ""can"", ""also"", ""make"", ""RES"", ""control"", ""request"", "".""]","the user with user ID uid be not allow to make RES control request . only the LSF administrator can make res control request . if the 
 LSF_ROOT_REX parameter be deﬁne in the lsf.confﬁle , can also make RES control request .","The user with user ID uid be not allow to make RES control request . Only the LSF administrator can make RES control request . If the 
 LSF_ROOT_REX parameter be deﬁne in the lsf.confﬁle , can also make RES control request .","[""DET"", ""NOUN"", ""ADP"", ""NOUN"", ""PROPN"", ""NOUN"", ""AUX"", ""PART"", ""VERB"", ""PART"", ""VERB"", ""PROPN"", ""NOUN"", ""NOUN"", ""PUNCT"", ""ADV"", ""DET"", ""PROPN"", ""NOUN"", ""AUX"", ""VERB"", ""NOUN"", ""NOUN"", ""NOUN"", ""PUNCT"", ""SCONJ"", ""DET"", ""SPACE"", ""PROPN"", ""NOUN"", ""AUX"", ""VERB"", ""ADP"", ""DET"", ""PROPN"", ""PUNCT"", ""AUX"", ""ADV"", ""VERB"", ""PROPN"", ""NOUN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
