canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,freq_total,freq_docs,created_at,updated_at,reason,evidence_json,boundary_valid,head_text,is_hpc,llm_used,llm_model,llm_confidence,llm_json
21,result,generic,[],[],[21],25,14,2026-01-14T15:41:19,2026-01-14 16:42:25,type:generic(generic term (needs strong evidence)) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 2, ""cleaned_version"": 1, ""sentence"": ""The reader is assumed to be familiar with the priority/multifactor plugin and only the specifics of the depth-oblivious factor are documented here\nDepth-Oblivious Fair-Share Formula\nThe main formula for calculating the fair-share factor of an account is:\n F = 2^(-R)\nwhere:\nF\nis the fair-share factor\nR\nis the effective usage ratio of the account\nThis formula resembles the original fair-share formula, and produces the same result for an account at the first level of the tree (under root).""}, {""doc_id"": ""doc_0117"", ""sent_idx"": 15, ""cleaned_version"": 1, ""sentence"": ""However, if the account usage imbalance is greater than its ancestors' in the same direction, (for example, the ancestors have consumed two times their shares, and the child has consumed 3 times its shares), moving the fair-share factor back towards the one of the parent is not helpful. As a result, k is kept to 1 in that case.""}, {""doc_id"": ""doc_05b9"", ""sent_idx"": 12, ""cleaned_version"": 1, ""sentence"": ""application/json\nResponses\nresults of get all licenses v0.0.43_openapi_licenses_resp\ndefault\nresults of get all licenses v0.0.43_openapi_licenses_resp\nUp\nget /slurm/v0.0.43/node/{node_name}get node info (slurmV0043GetNode)\nPath parameters\nnode_name (required)\nPath Parameter â Node name default: null\nQuery parameters\nupdate_time (optional)\nQuery Parameter â Query jobs updated more recently than this time (UNIX timestamp) default: null\nflags (optional)\nQuery Parameter â Query flags default: null\nReturn type\nv0.0.43_openapi_nodes_resp\nExample data\nContent-Type: application/json\n \""nodes\"" : [ {\n \""error\"" : \""error\"",\n \""error\"" : \""error\"",\nThis API call produces the following media types according to the Accept request header; the media type will be conveyed by the Content-Type response header.""}, {""doc_id"": ""doc_05b9"", ""sent_idx"": 19, ""cleaned_version"": 1, ""sentence"": ""application/json\nResponses\nresults of ping test v0.0.43_openapi_ping_array_resp\ndefault\nresults of ping test v0.0.43_openapi_ping_array_resp\nUp\nget /slurm/v0.0.43/reconfigure/request slurmctld reconfigure (slurmV0043GetReconfigure)\nReturn type\nv0.0.43_openapi_resp\nExample data\nContent-Type: application/json\n \""error\"" : \""error\"",\n \""error\"" : \""error\"",\nThis API call produces the following media types according to the Accept request header; the media type will be conveyed by the Content-Type response header.""}, {""doc_id"": ""doc_05b9"", ""sent_idx"": 75, ""cleaned_version"": 1, ""sentence"": ""application/json\nResponses\nResult of delete cluster request v0.0.43_openapi_clusters_removed_resp\ndefault\nResult of delete cluster request v0.0.43_openapi_clusters_removed_resp\nUp\ndelete /slurmdb/v0.0.43/qos/{qos}Delete QOS (slurmdbV0043DeleteSingleQos)\nPath parameters\nqos (required)\nPath Parameter â QOS name default: null\nReturn type\nv0.0.43_openapi_slurmdbd_qos_removed_resp\nExample data\nContent-Type: application/json\n \""removed_qos\"" : [ \""removed_qos\"", \""removed_qos\"" ],\n \""error\"" : \""error\"",\n \""error\"" : \""error\"",\nThis API call produces the following media types according to the Accept request header; the media type will be conveyed by the Content-Type response header.""}]",1,result,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
22,level,generic,[],[],[22],37,18,2026-01-14T15:41:19,2026-01-14 16:42:25,type:generic(generic term (needs strong evidence)) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 2, ""cleaned_version"": 1, ""sentence"": ""The reader is assumed to be familiar with the priority/multifactor plugin and only the specifics of the depth-oblivious factor are documented here\nDepth-Oblivious Fair-Share Formula\nThe main formula for calculating the fair-share factor of an account is:\n F = 2^(-R)\nwhere:\nF\nis the fair-share factor\nR\nis the effective usage ratio of the account\nThis formula resembles the original fair-share formula, and produces the same result for an account at the first level of the tree (under root).""}, {""doc_id"": ""doc_0117"", ""sent_idx"": 5, ""cleaned_version"": 1, ""sentence"": ""It involves a local usage ratio rl:\n rl = r / (Uall_siblings/Sall_siblings)\nwhich is the ratio between the usage ratio of an account, and the total usage ratio of all the siblings at his level including itself.""}, {""doc_id"": ""doc_0e42"", ""sent_idx"": 10, ""cleaned_version"": 1, ""sentence"": ""Run slurmrestd (see below for systemd instructions) on your preferred [HOST]:PORT combination (':6820' is the default for production)\nexport SLURM_JWT=daemon\nexport SLURMRESTD_DEBUG=debug\nslurmrestd <host>:<port>\nAdjust SLURMRESTD_DEBUG to the desired level of output (as described on the man page)""}, {""doc_id"": ""doc_10c5"", ""sent_idx"": 11, ""cleaned_version"": 1, ""sentence"": ""Low-level (explicit binding)\n--cpu-bind=...""}, {""doc_id"": ""doc_10c5"", ""sent_idx"": 12, ""cleaned_version"": 1, ""sentence"": ""Explicit process affinity binding and control options\nHigh-level (automatic mask generation)\n--sockets-per-node=SNumber of sockets in a node to dedicate to a job (minimum)\n--cores-per-socket=CNumber of cores in a socket to dedicate to a job (minimum)\n--threads-per-core""}]",1,level,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
23,tree,generic,[],[],[23],14,8,2026-01-14T15:41:19,2026-01-14 16:42:25,type:generic(generic term (needs strong evidence)) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 2, ""cleaned_version"": 1, ""sentence"": ""The reader is assumed to be familiar with the priority/multifactor plugin and only the specifics of the depth-oblivious factor are documented here\nDepth-Oblivious Fair-Share Formula\nThe main formula for calculating the fair-share factor of an account is:\n F = 2^(-R)\nwhere:\nF\nis the fair-share factor\nR\nis the effective usage ratio of the account\nThis formula resembles the original fair-share formula, and produces the same result for an account at the first level of the tree (under root).""}, {""doc_id"": ""doc_37f2"", ""sent_idx"": 23, ""cleaned_version"": 1, ""sentence"": ""The tree is then visited in a depth-first traversal.""}, {""doc_id"": ""doc_37f2"", ""sent_idx"": 26, ""cleaned_version"": 1, ""sentence"": ""The algorithm performs a single traversal of the tree since all the steps can be combined.""}, {""doc_id"": ""doc_7940"", ""sent_idx"": 19, ""cleaned_version"": 1, ""sentence"": ""[tree]\nsacctmgr show cluster withfed\nAfter clusters are added to a federation and the controllers are started their status can be viewed from the controller using:\nscontrol show federation""}, {""doc_id"": ""doc_ac8b"", ""sent_idx"": 111, ""cleaned_version"": 1, ""sentence"": ""DEPTH_OBLIVIOUS: If set, priority will be calculated based similar to the normal multifactor calculation, but depth of the associations in the tree do not adversely effect their priority. This option automatically enables NO_FAIR_TREE.""}]",1,tree,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
24,root,generic,[],[],[24],35,17,2026-01-14T15:41:19,2026-01-14 16:42:25,type:generic(generic term (needs strong evidence)) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 2, ""cleaned_version"": 1, ""sentence"": ""The reader is assumed to be familiar with the priority/multifactor plugin and only the specifics of the depth-oblivious factor are documented here\nDepth-Oblivious Fair-Share Formula\nThe main formula for calculating the fair-share factor of an account is:\n F = 2^(-R)\nwhere:\nF\nis the fair-share factor\nR\nis the effective usage ratio of the account\nThis formula resembles the original fair-share formula, and produces the same result for an account at the first level of the tree (under root).""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 110, ""cleaned_version"": 1, ""sentence"": ""To configure for all users:\n/etc/docker/daemon.jsonTo configure per user:\n~/.config/docker/daemon.jsonSet the following fields to configure Docker:\n{\n \""experimental\"": true,\n \""iptables\"": false,\n \""no-new-privileges\"": true,\n \""rootless\"": true,\n \""selinux-enabled\"": false,\n \""default-runtime\"": \""slurm\"",\n \""runtimes\"": {\n \""slurm\"": {\n \""path\"": \""/usr/local/bin/scrun\""\n }\n },\n \""data-root\"": \""/run/user/${USER_ID}/docker/\"",\n \""exec-root\"": \""/run/user/${USER_ID}/docker-exec/\""\n}Correct path to scrun as if installation prefix was configured. Replace ${USER_ID} with numeric user id or target a different directory with global write permissions and sticky bit. Rootless docker requires a different root directory than the system's default to avoid permission errors.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 112, ""cleaned_version"": 1, ""sentence"": ""Possible configuration additions to daemon.json to use a shared filesystem with vfs storage driver:\n{\n \""storage-driver\"": \""vfs\"",\n \""data-root\"": \""/path/to/shared/filesystem/user_name/data/\"",\n \""exec-root\"": \""/path/to/shared/filesystem/user_name/exec/\"",\n}Any node expected to be able to run containers from Docker must have ability to at least read the filesystem used.""}, {""doc_id"": ""doc_236f"", ""sent_idx"": 4, ""cleaned_version"": 1, ""sentence"": ""They can also alter anything on a served slurmctld as if they were the SlurmUser or root.""}, {""doc_id"": ""doc_2cc9"", ""sent_idx"": 56, ""cleaned_version"": 1, ""sentence"": ""Prolog and Epilog\nProlog/Epilog: Path that will be executed as root on every node of a user's job before the job's tasks will be initiated there and after that job has terminated.""}]",1,root,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
25,level account,job_concept,"[""level accounts""]",[],[25],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:job_concept(lexicon: scheduling concept indicator) | boundary:ok | is_hpc:yes,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 3, ""cleaned_version"": 1, ""sentence"": ""Indeed, for first-level accounts, the effective usage ratio R is equal to the usage ratio r defined as:\n r = U/S\nwhere:\nS\nis the normalized shares\nU\nis the normalized usage factoring in half-life decay\nwhich is the same as the original formula.""}, {""doc_id"": ""doc_0117"", ""sent_idx"": 8, ""cleaned_version"": 1, ""sentence"": ""To understand the formula for k, it is useful to first make a few observations about the formula for R. On the one hand, if k equals 1, the above formula gives R = Rparent * rl. For a second-level account, by plugging in the formula for rl, this leads to R = r * Uparent/Uall_siblings.""}]",1,account,1,0,,,
28,share,policy_or_metric,"[""shares""]",[],[28],37,7,2026-01-14T15:41:19,2026-01-14 16:42:25,type:policy_or_metric(lexicon: policy/metric indicator) | boundary:ok | is_hpc:yes,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 3, ""cleaned_version"": 1, ""sentence"": ""Indeed, for first-level accounts, the effective usage ratio R is equal to the usage ratio r defined as:\n r = U/S\nwhere:\nS\nis the normalized shares\nU\nis the normalized usage factoring in half-life decay\nwhich is the same as the original formula.""}, {""doc_id"": ""doc_0117"", ""sent_idx"": 6, ""cleaned_version"": 1, ""sentence"": ""For example, assuming that all the children of an account have used in total two times their combined shares (which equal the shares of the parent account), but that one of the child has used only two thirds of his shares, the local usage ratio of that child will be of one third.""}, {""doc_id"": ""doc_0117"", ""sent_idx"": 13, ""cleaned_version"": 1, ""sentence"": ""On the contrary, the more the ancestors of an account have underused/overused their shares, the more the fair-share factor of the account should get a bonus/malus by moving towards the fair-share factor of its parent.""}, {""doc_id"": ""doc_0117"", ""sent_idx"": 15, ""cleaned_version"": 1, ""sentence"": ""However, if the account usage imbalance is greater than its ancestors' in the same direction, (for example, the ancestors have consumed two times their shares, and the child has consumed 3 times its shares), moving the fair-share factor back towards the one of the parent is not helpful. As a result, k is kept to 1 in that case.""}, {""doc_id"": ""doc_05b9"", ""sent_idx"": 241, ""cleaned_version"": 1, ""sentence"": ""array[String] List of QOS names\nfairshare (optional)\nInteger Allocated shares used for fairshare calculation format: int32\nv0.0.43_assoc_shares_obj_wrap - Up\nid (optional)\nInteger Association ID format: int32\ncluster (optional)\nString Cluster name\nname (optional)\nString Share name\nparent (optional)\nString Parent name\npartition (optional)\nString Partition name\nshares_normalized (optional)\nv0.0.43_float64_no_val_struct\nshares (optional)\nv0.0.43_uint32_no_val_struct\ntres (optional)\nv0_0_43_assoc_shares_obj_wrap_tres\neffective_usage (optional)\nv0.0.43_float64_no_val_struct\nusage_normalized (optional)\nv0.0.43_float64_no_val_struct\nusage (optional)\nLong Measure of tresbillableunits usage format: int64\nfairshare (optional)\nv0_0_43_assoc_shares_obj_wrap_fairshare\ntype (optional)""}]",1,share,1,0,,,
30,life decay,unknown,[],[],[30],6,4,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 3, ""cleaned_version"": 1, ""sentence"": ""Indeed, for first-level accounts, the effective usage ratio R is equal to the usage ratio r defined as:\n r = U/S\nwhere:\nS\nis the normalized shares\nU\nis the normalized usage factoring in half-life decay\nwhich is the same as the original formula.""}, {""doc_id"": ""doc_37f2"", ""sent_idx"": 38, ""cleaned_version"": 1, ""sentence"": ""PriorityCalcPeriod\nPriorityCalcPeriod is the frequency in minutes that job half-life decay and Fair Tree calculations are performed.""}, {""doc_id"": ""doc_ac8b"", ""sent_idx"": 82, ""cleaned_version"": 1, ""sentence"": ""PriorityCalcPeriod\nThe period of time in minutes in which the half-life decay will be re-calculated.""}, {""doc_id"": ""doc_c721"", ""sent_idx"": 13, ""cleaned_version"": 1, ""sentence"": ""Where:\nUH\nis the historical usage subject to the half-life decay\nUcurrent_period\nis the usage charged over the current measurement period\nUlast_period\nis the usage charged over the last measurement period\nUperiod-2\nis the usage charged over the second last measurement period\nD\nis a decay factor between zero and one that delivers the half-life decay based off the PriorityDecayHalfLife setting in the slurm.conf file.""}, {""doc_id"": ""doc_c721"", ""sent_idx"": 20, ""cleaned_version"": 1, ""sentence"": ""Where:\nRH\nis the total historical usage subject to the same half-life decay as the usage formula.\nRcurrent_period\nis the total usage charged over the current measurement period\nRlast_period\nis the total usage charged over the last measurement period\nRperiod-2\nis the total usage charged over the second last measurement period\nD\nis the decay factor between zero and one""}]",1,decay,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
33,bit,generic,[],[],[33],5,5,2026-01-14T15:41:19,2026-01-14 16:42:25,type:generic(generic term (needs strong evidence)) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 4, ""cleaned_version"": 1, ""sentence"": ""The Effective Usage Ratio Under an Account Hierarchy\nThe generalized formula for R is a bit more complex.""}, {""doc_id"": ""doc_0ac6"", ""sent_idx"": 71, ""cleaned_version"": 1, ""sentence"": ""\""$BUNDLE\"" ]\nthen\n IMAGE=\""$SPOOLDIR/container.sqsh\""\n enroot import -o \""$IMAGE\"" -- \""$BUNDLE\"" && \\\n enroot create \""$IMAGE\""\n CONTAINER=\""container\""\nelse\n CONTAINER=\""$BUNDLE\""\nfi\nenroot start -- \""$CONTAINER\"" \""$@\""\nrc=$?\n[ $IMAGE ] && unlink $IMAGE\nexit $rc\nHandling multiple runtimes\nIf you wish to accommodate multiple runtimes in your environment, it is possible to do so with a bit of extra setup. This section outlines one possible way to do so:\nCreate a generic oci.conf that calls a wrapper script\nIgnoreFileConfigJson=true\nRunTimeRun=\""/opt/slurm-oci/run %b %""}, {""doc_id"": ""doc_7425"", ""sent_idx"": 17, ""cleaned_version"": 1, ""sentence"": ""[];\nAdded.components.schemas[\""v0.0.43_assoc_shares_obj_wrap\""].properties.type.items.enum[0] = \""USER\"";\nAdded.components.schemas[\""v0.0.43_assoc_shares_obj_wrap\""].properties.type.items.enum[1] = \""ASSOCIATION\"";\nAdded.components.schemas[\""v0.0.43_assoc_shares_obj_wrap\""].properties.type.items.type = \""string\"";\nAdded.components.schemas[\""v0.0.43_assoc_shares_obj_wrap\""].properties.type.type = \""array\"";\nReplaced.components.schemas[\""v0.0.43_assoc_shares_obj_wrap\""].properties.usage_normalized.description = \""Normalized usage (64 bit floating point number with flags)\"";\nRemoved.components.schemas[\""v0.0.43_assoc_shares_obj_wrap_type\""] = {};\nRemoved.components.schemas[\""v0.0.43_assoc_shares_obj_wrap_type\""].items = {};\nRemoved.components.schemas[\""v0.0.43_assoc_shares_obj_wrap_type\""].items.enum =""}, {""doc_id"": ""doc_7940"", ""sent_idx"": 24, ""cleaned_version"": 1, ""sentence"": ""Bits 0-25: Local Job ID\nBits 26-31: Cluster Origin ID\nFederated job IDs allow the controllers to know which cluster the job was submitted to by looking at the cluster origin id of the job.""}, {""doc_id"": ""doc_ebf2"", ""sent_idx"": 47, ""cleaned_version"": 1, ""sentence"": ""While the cgroup plugin just reads a cgroup.stats file and similar containing the information for the entire subtree of pids, the linux plugin gets information from /proc/pid/stat for every pid and then does the calculations, thus becoming a bit less efficient (thought not noticeable in the practice) than the cgroup one.""}]",1,bit,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
35,uall_sibling,unknown,"[""Uall_siblings""]",[],[35],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 5, ""cleaned_version"": 1, ""sentence"": ""It involves a local usage ratio rl:\n rl = r / (Uall_siblings/Sall_siblings)\nwhich is the ratio between the usage ratio of an account, and the total usage ratio of all the siblings at his level including itself.""}, {""doc_id"": ""doc_0117"", ""sent_idx"": 8, ""cleaned_version"": 1, ""sentence"": ""To understand the formula for k, it is useful to first make a few observations about the formula for R. On the one hand, if k equals 1, the above formula gives R = Rparent * rl. For a second-level account, by plugging in the formula for rl, this leads to R = r * Uparent/Uall_siblings.""}]",1,uall_sibling,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
36,sall_sibling,unknown,"[""Sall_siblings""]",[],[36],3,2,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 5, ""cleaned_version"": 1, ""sentence"": ""It involves a local usage ratio rl:\n rl = r / (Uall_siblings/Sall_siblings)\nwhich is the ratio between the usage ratio of an account, and the total usage ratio of all the siblings at his level including itself.""}, {""doc_id"": ""doc_c721"", ""sent_idx"": 34, ""cleaned_version"": 1, ""sentence"": ""Schild/Sall_siblings)\nWhere:\nUE\nis the effective usage of the child user or child account\nUAchild\nis the actual usage of the child user or child account\nUEparent\nis the effective usage of the parent account\nSchild\nis the shares allocated to the child user or child account\nSall_siblings\nis the shares allocated to all the children of the parent account""}, {""doc_id"": ""doc_c721"", ""sent_idx"": 63, ""cleaned_version"": 1, ""sentence"": ""Schild/Sall_siblings)""}]",1,sall_sibling,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
38,usage ratio,policy_or_metric,[],[],[38],3,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:policy_or_metric(lexicon: policy/metric indicator) | boundary:ok | is_hpc:yes,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 5, ""cleaned_version"": 1, ""sentence"": ""It involves a local usage ratio rl:\n rl = r / (Uall_siblings/Sall_siblings)\nwhich is the ratio between the usage ratio of an account, and the total usage ratio of all the siblings at his level including itself.""}, {""doc_id"": ""doc_0117"", ""sent_idx"": 7, ""cleaned_version"": 1, ""sentence"": ""The general formula for R is then defined by:\n R = Rparent * rl^k\nwhere:\nk\nvaries between 0 and 1 and determines how much the effective usage ratio of an account is determined by the usage ratio of its ancestors.""}, {""doc_id"": ""doc_0117"", ""sent_idx"": 10, ""cleaned_version"": 1, ""sentence"": ""This means that if k equals 1, the fair-share factor of an account is only based on its own usage ratio. On the other hand, if k equals 0, R = Rparent which means the fair-share factor of an account is only based on the usage ratio of its ancestors.""}]",1,ratio,1,0,,,
40,sibling,generic,"[""siblings""]",[],[40],8,4,2026-01-14T15:41:19,2026-01-14 16:42:25,type:generic(generic term (needs strong evidence)) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 5, ""cleaned_version"": 1, ""sentence"": ""It involves a local usage ratio rl:\n rl = r / (Uall_siblings/Sall_siblings)\nwhich is the ratio between the usage ratio of an account, and the total usage ratio of all the siblings at his level including itself.""}, {""doc_id"": ""doc_37f2"", ""sent_idx"": 1, ""cleaned_version"": 1, ""sentence"": ""Fair Tree prioritizes users such that if accounts A and B are siblings and A has a higher fairshare factor than B, all children of A will have higher fairshare factors than all children of B.\nSome of the benefits include:\nAll users from a higher priority account receive a higher fair share factor than all users from a lower priority account.""}, {""doc_id"": ""doc_37f2"", ""sent_idx"": 21, ""cleaned_version"": 1, ""sentence"": ""Algorithm\nAn equation is used to calculate a Level Fairshare value for each association, only considering the shares and usage of itself and its siblings.""}, {""doc_id"": ""doc_37f2"", ""sent_idx"": 31, ""cleaned_version"": 1, ""sentence"": ""LF = S / U\nLF\nis the association's Level Fairshare\nS\nalso known as Shares Norm, S is the association's assigned shares normalized to the shares assigned to itself and its siblings: S = Srawself / Srawself+siblings\nU\nalso known as Effective Usage, U is the association's usage normalized to the account's usage: U = Urawself / Urawself+siblings\nU and S are in the range 0.0 .. 1.0.""}, {""doc_id"": ""doc_7940"", ""sent_idx"": 39, ""cleaned_version"": 1, ""sentence"": ""If an origin cluster is down, then the remote siblings will coordinate with a job's viable siblings to schedule the job. When the origin cluster comes back up, it will sync with the other siblings.""}]",1,sibling,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
41,child,generic,"[""children""]",[],[41],21,6,2026-01-14T15:41:19,2026-01-14 16:42:25,type:generic(generic term (needs strong evidence)) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 6, ""cleaned_version"": 1, ""sentence"": ""For example, assuming that all the children of an account have used in total two times their combined shares (which equal the shares of the parent account), but that one of the child has used only two thirds of his shares, the local usage ratio of that child will be of one third.""}, {""doc_id"": ""doc_0117"", ""sent_idx"": 15, ""cleaned_version"": 1, ""sentence"": ""However, if the account usage imbalance is greater than its ancestors' in the same direction, (for example, the ancestors have consumed two times their shares, and the child has consumed 3 times its shares), moving the fair-share factor back towards the one of the parent is not helpful. As a result, k is kept to 1 in that case.""}, {""doc_id"": ""doc_37f2"", ""sent_idx"": 1, ""cleaned_version"": 1, ""sentence"": ""Fair Tree prioritizes users such that if accounts A and B are siblings and A has a higher fairshare factor than B, all children of A will have higher fairshare factors than all children of B.\nSome of the benefits include:\nAll users from a higher priority account receive a higher fair share factor than all users from a lower priority account.""}, {""doc_id"": ""doc_37f2"", ""sent_idx"": 9, ""cleaned_version"": 1, ""sentence"": ""If an account has a higher Level FS value than any other sibling user or sibling account, all children of that account will have a higher FairShare value than the children of the other account.""}, {""doc_id"": ""doc_37f2"", ""sent_idx"": 28, ""cleaned_version"": 1, ""sentence"": ""Calculate Level Fairshare for the subtree's children\nSort children of the subtree\nVisit the children in descending order\nIf user, assign a final fairshare factor similar to (rank-- / user_assoc_count)""}]",1,child,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
42,time,generic,"[""times""]",[],[42],237,52,2026-01-14T15:41:19,2026-01-14 16:42:25,type:generic(generic term (needs strong evidence)) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_0117"", ""sent_idx"": 6, ""cleaned_version"": 1, ""sentence"": ""For example, assuming that all the children of an account have used in total two times their combined shares (which equal the shares of the parent account), but that one of the child has used only two thirds of his shares, the local usage ratio of that child will be of one third.""}, {""doc_id"": ""doc_0117"", ""sent_idx"": 15, ""cleaned_version"": 1, ""sentence"": ""However, if the account usage imbalance is greater than its ancestors' in the same direction, (for example, the ancestors have consumed two times their shares, and the child has consumed 3 times its shares), moving the fair-share factor back towards the one of the parent is not helpful. As a result, k is kept to 1 in that case.""}, {""doc_id"": ""doc_04b1"", ""sent_idx"": 13, ""cleaned_version"": 1, ""sentence"": ""/proc/sys/net/ipv4/tcp_syncookies: Used to send out syncookies to hosts when the kernels syn backlog queue for a specific socket is overflowed. The default value is 0, which disables this functionality. Set the value to 1.\n/proc/sys/net/ipv4/tcp_synack_retries: How many times to retransmit the SYN,ACK reply to an SYN request.""}, {""doc_id"": ""doc_04b1"", ""sent_idx"": 14, ""cleaned_version"": 1, ""sentence"": ""In other words, this tells the system how many times to try to establish a passive TCP connection that was started by another host.""}, {""doc_id"": ""doc_04b1"", ""sent_idx"": 32, ""cleaned_version"": 1, ""sentence"": ""slurmctld runs this script while holding internal locks, and only a single copy of this script can run at a time.""}]",1,time,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
