id,seed_chunk_id,cq_text,supporting_chunk_ids_json,terms_used_json,model_id,raw_json
393,doc_5755_chunk_0031,What is the minimum walltime that can be specified for a job submitted to the SLURM queue?,"[""doc_5755_chunk_0031""]","[""SLURM"", ""minimum"", ""walltime"", ""job"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the minimum walltime that can be specified for a job submitted to the SLURM queue?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0031""], ""terms_used"": [""SLURM"", ""minimum"", ""walltime"", ""job"", ""submitted""]}"
394,doc_5755_chunk_0033,What is the default time limit for a job running on the SLURM queue?,"[""doc_5755_chunk_0033""]","[""SLURM"", ""default"", ""time"", ""limit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the SLURM queue?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0033""], ""terms_used"": [""SLURM"", ""default"", ""time"", ""limit"", ""job""]}"
395,doc_5755_chunk_0035,What is the maximum number of jobs that can be submitted to the SLURM scheduler at once?,"[""doc_5755_chunk_0035""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM scheduler at once?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0035""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted""]}"
396,doc_5755_chunk_0036,What command option in SLURM allows a user to request a specific number of CPUs for their job?,"[""doc_5755_chunk_0036""]","[""command option"", ""CPUs"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option in SLURM allows a user to request a specific number of CPUs for their job?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0036""], ""terms_used"": [""command option"", ""CPUs"", ""SLURM""]}"
397,doc_5755_chunk_0037,What command option in SLURM allows a user to specify the number of CPUs for a job?,"[""doc_5755_chunk_0037""]","[""command option"", ""CPUs"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option in SLURM allows a user to specify the number of CPUs for a job?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0037""], ""terms_used"": [""command option"", ""CPUs"", ""SLURM""]}"
398,doc_5755_chunk_0042,"What is the maximum number of jobs that can be submitted to the SLURM scheduler at once, according to the documentation?","[""doc_5755_chunk_0042""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM scheduler at once, according to the documentation?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0042""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted""]}"
399,doc_5755_chunk_0047,"What is the default partition for job submission in an SLURM cluster, as specified in the configuration?","[""doc_5755_chunk_0047""]","[""SLURM"", ""default"", ""partition"", ""job"", ""submission""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for job submission in an SLURM cluster, as specified in the configuration?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0047""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""job"", ""submission""]}"
400,doc_5755_chunk_0047,"What is the minimum number of nodes required for a job to run in an SLURM cluster, as defined in the configuration?","[""doc_5755_chunk_0047""]","[""SLURM"", ""minimum"", ""nodes"", ""job"", ""run""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the minimum number of nodes required for a job to run in an SLURM cluster, as defined in the configuration?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0047""], ""terms_used"": [""SLURM"", ""minimum"", ""nodes"", ""job"", ""run""]}"
401,doc_5755_chunk_0050,What is the default value for the SLURM partition that a user can request for their job submission?,"[""doc_5755_chunk_0050""]","[""SLURM"", ""partition"", ""default"", ""value""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition that a user can request for their job submission?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0050""], ""terms_used"": [""SLURM"", ""partition"", ""default"", ""value""]}"
402,doc_5755_chunk_0050,What command option is used to specify the number of CPUs for a job in the SLURM job script?,"[""doc_5755_chunk_0050""]","[""SLURM"", ""job script"", ""CPUs"", ""command option""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used to specify the number of CPUs for a job in the SLURM job script?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0050""], ""terms_used"": [""SLURM"", ""job script"", ""CPUs"", ""command option""]}"
403,doc_5755_chunk_0051,What is the maximum number of jobs that can be submitted to the SLURM job scheduler at once?,"[""doc_5755_chunk_0051""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM job scheduler at once?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0051""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted""]}"
404,doc_5755_chunk_0052,What command is used to check the status of a job in an SLURM cluster?,"[""doc_5755_chunk_0052""]","[""SLURM"", ""command"", ""check"", ""status"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to check the status of a job in an SLURM cluster?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0052""], ""terms_used"": [""SLURM"", ""command"", ""check"", ""status"", ""job""]}"
405,doc_5755_chunk_0052,"What is the default partition for job submission in an SLURM cluster, and how can it be changed?","[""doc_5755_chunk_0052""]","[""SLURM"", ""default"", ""partition"", ""job"", ""submission"", ""change""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for job submission in an SLURM cluster, and how can it be changed?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0052""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""job"", ""submission"", ""change""]}"
406,doc_5755_chunk_0053,"What is the default time limit for a job in an LSF cluster, as specified in the configuration?","[""doc_5755_chunk_0053""]","[""LSF"", ""default"", ""time limit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job in an LSF cluster, as specified in the configuration?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0053""], ""terms_used"": [""LSF"", ""default"", ""time limit"", ""job""]}"
407,doc_5755_chunk_0053,What command option is used to request a specific number of nodes for an SLURM job submission?,"[""doc_5755_chunk_0053""]","[""SLURM"", ""command option"", ""specific number"", ""nodes""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used to request a specific number of nodes for an SLURM job submission?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0053""], ""terms_used"": [""SLURM"", ""command option"", ""specific number"", ""nodes""]}"
408,doc_5755_chunk_0054,"What command is used to cancel a job in the SLURM job scheduler, as mentioned in the provided documentation?","[""doc_5755_chunk_0054""]","[""cancel"", ""job"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to cancel a job in the SLURM job scheduler, as mentioned in the provided documentation?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0054""], ""terms_used"": [""cancel"", ""job"", ""SLURM""]}"
409,doc_5755_chunk_0056,What command or option in SLURM is used to specify the number of CPUs a job should be allocated?,"[""doc_5755_chunk_0056""]","[""SLURM"", ""command"", ""CPUs"", ""allocated""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command or option in SLURM is used to specify the number of CPUs a job should be allocated?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0056""], ""terms_used"": [""SLURM"", ""command"", ""CPUs"", ""allocated""]}"
410,doc_5755_chunk_0060,What is the default state of a job in the SLURM job scheduler when it is not running?,"[""doc_5755_chunk_0060""]","[""SLURM"", ""job"", ""default state"", ""not running""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default state of a job in the SLURM job scheduler when it is not running?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0060""], ""terms_used"": [""SLURM"", ""job"", ""default state"", ""not running""]}"
411,doc_5755_chunk_0062,"What is the default partition for jobs submitted in an SLURM cluster, as mentioned in the documentation?","[""doc_5755_chunk_0062""]","[""SLURM"", ""default"", ""partition"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted in an SLURM cluster, as mentioned in the documentation?"", ""supporting_chunk_ids"": [""doc_5755_chunk_0062""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""jobs""]}"
412,doc_582b_chunk_0001,"What is the maximum number of jobs that can be submitted simultaneously in an SLURM cluster, as stated in the documentation?","[""doc_582b_chunk_0001""]","[""SLURM"", ""maximum"", ""jobs"", ""simultaneously""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted simultaneously in an SLURM cluster, as stated in the documentation?"", ""supporting_chunk_ids"": [""doc_582b_chunk_0001""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""simultaneously""]}"
413,doc_582b_chunk_0001,"What is the default partition for job submission in an LSF cluster, as mentioned in the documentation?","[""doc_582b_chunk_0001""]","[""LSF"", ""default"", ""partition"", ""job"", ""submission""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for job submission in an LSF cluster, as mentioned in the documentation?"", ""supporting_chunk_ids"": [""doc_582b_chunk_0001""], ""terms_used"": [""LSF"", ""default"", ""partition"", ""job"", ""submission""]}"
414,doc_582b_chunk_0001,"What is the command to check the status of a job in an SLURM cluster, as described in the documentation?","[""doc_582b_chunk_0001""]","[""SLURM"", ""command"", ""job"", ""status""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the command to check the status of a job in an SLURM cluster, as described in the documentation?"", ""supporting_chunk_ids"": [""doc_582b_chunk_0001""], ""terms_used"": [""SLURM"", ""command"", ""job"", ""status""]}"
415,doc_5d35_chunk_0001,"What command is used to submit a job in an SLURM cluster, as mentioned in the documentation?","[""doc_5d35_chunk_0001""]","[""SLURM"", ""command"", ""submit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job in an SLURM cluster, as mentioned in the documentation?"", ""supporting_chunk_ids"": [""doc_5d35_chunk_0001""], ""terms_used"": [""SLURM"", ""command"", ""submit"", ""job""]}"
416,doc_5d35_chunk_0001,"What is the default partition for jobs in an SLURM cluster, as stated in the documentation?","[""doc_5d35_chunk_0001""]","[""SLURM"", ""default"", ""partition"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs in an SLURM cluster, as stated in the documentation?"", ""supporting_chunk_ids"": [""doc_5d35_chunk_0001""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""jobs""]}"
417,doc_5d35_chunk_0004,What is the default value for the SLURM partition that a user can submit jobs to?,"[""doc_5d35_chunk_0004""]","[""default"", ""SLURM"", ""partition""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition that a user can submit jobs to?"", ""supporting_chunk_ids"": [""doc_5d35_chunk_0004""], ""terms_used"": [""default"", ""SLURM"", ""partition""]}"
418,doc_5d35_chunk_0004,What command is used to check the status of a job submitted to the HPC system using SLURM?,"[""doc_5d35_chunk_0004""]","[""command"", ""SLURM"", ""job"", ""status""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to check the status of a job submitted to the HPC system using SLURM?"", ""supporting_chunk_ids"": [""doc_5d35_chunk_0004""], ""terms_used"": [""command"", ""SLURM"", ""job"", ""status""]}"
419,doc_5d35_chunk_0012,What is the command used to cancel a job in the SLURM scheduler?,"[""doc_5d35_chunk_0012""]","[""SLURM"", ""command"", ""cancel"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the command used to cancel a job in the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_5d35_chunk_0012""], ""terms_used"": [""SLURM"", ""command"", ""cancel"", ""job""]}"
420,doc_61ca_chunk_0001,"What is the default time limit for a job running on the HPC cluster, as specified in the LSF documentation?","[""doc_61ca_chunk_0001""]","[""default"", ""time limit"", ""LSF""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the HPC cluster, as specified in the LSF documentation?"", ""supporting_chunk_ids"": [""doc_61ca_chunk_0001""], ""terms_used"": [""default"", ""time limit"", ""LSF""]}"
421,doc_61ca_chunk_0001,"What command is used to cancel a job in the SLURM scheduler, as mentioned in the provided documentation?","[""doc_61ca_chunk_0001""]","[""cancel"", ""job"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to cancel a job in the SLURM scheduler, as mentioned in the provided documentation?"", ""supporting_chunk_ids"": [""doc_61ca_chunk_0001""], ""terms_used"": [""cancel"", ""job"", ""SLURM""]}"
422,doc_61ca_chunk_0003,"What is the command to cancel a job in the SLURM job scheduler, as described in the provided documentation?","[""doc_61ca_chunk_0003""]","[""command"", ""cancel"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the command to cancel a job in the SLURM job scheduler, as described in the provided documentation?"", ""supporting_chunk_ids"": [""doc_61ca_chunk_0003""], ""terms_used"": [""command"", ""cancel"", ""SLURM""]}"
423,doc_6722_chunk_0002,"What is the default time limit for a job running on the HPC system when using SLURM, and how can this limit be modified?","[""doc_6722_chunk_0002""]","[""default"", ""time limit"", ""job"", ""SLURM"", ""modify""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the HPC system when using SLURM, and how can this limit be modified?"", ""supporting_chunk_ids"": [""doc_6722_chunk_0002""], ""terms_used"": [""default"", ""time limit"", ""job"", ""SLURM"", ""modify""]}"
424,doc_6722_chunk_0009,What is the default partition for jobs submitted to the SLURM job scheduler?,"[""doc_6722_chunk_0009""]","[""SLURM"", ""default"", ""partition""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the SLURM job scheduler?"", ""supporting_chunk_ids"": [""doc_6722_chunk_0009""], ""terms_used"": [""SLURM"", ""default"", ""partition""]}"
425,doc_6722_chunk_0012,"What is the default partition for job submission in an LSF cluster, as described in this document?","[""doc_6722_chunk_0012""]","[""LSF"", ""default"", ""partition"", ""job"", ""submission""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for job submission in an LSF cluster, as described in this document?"", ""supporting_chunk_ids"": [""doc_6722_chunk_0012""], ""terms_used"": [""LSF"", ""default"", ""partition"", ""job"", ""submission""]}"
426,doc_6722_chunk_0012,"What is the minimum amount of memory required for a job to be submitted in an HPC cluster, as stated in this document?","[""doc_6722_chunk_0012""]","[""HPC"", ""minimum"", ""memory"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the minimum amount of memory required for a job to be submitted in an HPC cluster, as stated in this document?"", ""supporting_chunk_ids"": [""doc_6722_chunk_0012""], ""terms_used"": [""HPC"", ""minimum"", ""memory"", ""job""]}"
427,doc_6722_chunk_0015,"What command option is used to specify the number of CPUs for a job in an SLURM cluster, as shown in the example?","[""doc_6722_chunk_0015""]","[""SLURM"", ""command"", ""option"", ""CPUs"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used to specify the number of CPUs for a job in an SLURM cluster, as shown in the example?"", ""supporting_chunk_ids"": [""doc_6722_chunk_0015""], ""terms_used"": [""SLURM"", ""command"", ""option"", ""CPUs"", ""job""]}"
428,doc_6b88_chunk_0005,What is the default partition for jobs submitted to the SLURM scheduler if not specified?,"[""doc_6b88_chunk_0005""]","[""SLURM"", ""default"", ""partition""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the SLURM scheduler if not specified?"", ""supporting_chunk_ids"": [""doc_6b88_chunk_0005""], ""terms_used"": [""SLURM"", ""default"", ""partition""]}"
429,doc_6b88_chunk_0006,What is the maximum number of jobs that can be submitted simultaneously on a single node in an SLURM cluster?,"[""doc_6b88_chunk_0006""]","[""SLURM"", ""maximum"", ""jobs"", ""simultaneously"", ""single node""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted simultaneously on a single node in an SLURM cluster?"", ""supporting_chunk_ids"": [""doc_6b88_chunk_0006""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""simultaneously"", ""single node""]}"
430,doc_6b88_chunk_0006,What command is used to submit a job in an SLURM cluster with a specific number of CPUs and memory limit?,"[""doc_6b88_chunk_0006""]","[""SLURM"", ""submit"", ""job"", ""CPUs"", ""memory limit""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job in an SLURM cluster with a specific number of CPUs and memory limit?"", ""supporting_chunk_ids"": [""doc_6b88_chunk_0006""], ""terms_used"": [""SLURM"", ""submit"", ""job"", ""CPUs"", ""memory limit""]}"
431,doc_6b88_chunk_0006,"What is the default partition for jobs in an SLURM cluster, and how can it be changed?","[""doc_6b88_chunk_0006""]","[""SLURM"", ""default partition"", ""jobs"", ""change""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs in an SLURM cluster, and how can it be changed?"", ""supporting_chunk_ids"": [""doc_6b88_chunk_0006""], ""terms_used"": [""SLURM"", ""default partition"", ""jobs"", ""change""]}"
432,doc_6b88_chunk_0007,What command option is used to specify the number of CPUs for a job in an SLURM submission script?,"[""doc_6b88_chunk_0007""]","[""SLURM"", ""command"", ""option"", ""number"", ""CPUs"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used to specify the number of CPUs for a job in an SLURM submission script?"", ""supporting_chunk_ids"": [""doc_6b88_chunk_0007""], ""terms_used"": [""SLURM"", ""command"", ""option"", ""number"", ""CPUs"", ""job""]}"
433,doc_6b88_chunk_0007,"What is the default value for the time limit for a job in an SLURM cluster, as stated in the documentation?","[""doc_6b88_chunk_0007""]","[""SLURM"", ""default"", ""value"", ""time"", ""limit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the time limit for a job in an SLURM cluster, as stated in the documentation?"", ""supporting_chunk_ids"": [""doc_6b88_chunk_0007""], ""terms_used"": [""SLURM"", ""default"", ""value"", ""time"", ""limit"", ""job""]}"
434,doc_732b_chunk_0003,"What is the default partition for jobs submitted to an SLURM cluster, as stated in the documentation?","[""doc_732b_chunk_0003""]","[""SLURM"", ""default"", ""partition"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to an SLURM cluster, as stated in the documentation?"", ""supporting_chunk_ids"": [""doc_732b_chunk_0003""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""jobs""]}"
435,doc_732b_chunk_0004,What is the default partition for jobs in an SLURM cluster if no partition is specified when submitting a job?,"[""doc_732b_chunk_0004""]","[""SLURM"", ""default"", ""partition"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs in an SLURM cluster if no partition is specified when submitting a job?"", ""supporting_chunk_ids"": [""doc_732b_chunk_0004""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""job""]}"
436,doc_732b_chunk_0005,"What is the command used to cancel a job in the SLURM system, as mentioned in the documentation?","[""doc_732b_chunk_0005""]","[""cancel"", ""job"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the command used to cancel a job in the SLURM system, as mentioned in the documentation?"", ""supporting_chunk_ids"": [""doc_732b_chunk_0005""], ""terms_used"": [""cancel"", ""job"", ""SLURM""]}"
437,doc_7425_chunk_0004,"What is the default time limit for a job running on an SLURM cluster, as specified in the configuration?","[""doc_7425_chunk_0004""]","[""SLURM"", ""default"", ""time limit"", ""job"", ""running""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on an SLURM cluster, as specified in the configuration?"", ""supporting_chunk_ids"": [""doc_7425_chunk_0004""], ""terms_used"": [""SLURM"", ""default"", ""time limit"", ""job"", ""running""]}"
438,doc_7425_chunk_0015,"What command is used to submit a job to an SLURM cluster, as described in the documentation?","[""doc_7425_chunk_0015""]","[""SLURM"", ""command"", ""submit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to an SLURM cluster, as described in the documentation?"", ""supporting_chunk_ids"": [""doc_7425_chunk_0015""], ""terms_used"": [""SLURM"", ""command"", ""submit"", ""job""]}"
439,doc_7425_chunk_0020,"What is the default value for the SLURM partition that a user can submit jobs to, as stated in the provided documentation?","[""doc_7425_chunk_0020""]","[""default"", ""partition"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition that a user can submit jobs to, as stated in the provided documentation?"", ""supporting_chunk_ids"": [""doc_7425_chunk_0020""], ""terms_used"": [""default"", ""partition"", ""SLURM""]}"
440,doc_7425_chunk_0020,"What command is used to submit a job to the SLURM scheduler, as mentioned in the provided documentation?","[""doc_7425_chunk_0020""]","[""command"", ""submit"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the SLURM scheduler, as mentioned in the provided documentation?"", ""supporting_chunk_ids"": [""doc_7425_chunk_0020""], ""terms_used"": [""command"", ""submit"", ""SLURM""]}"
441,doc_7425_chunk_0021,"What command is used to submit a job in an SLURM cluster, and what are the required arguments?","[""doc_7425_chunk_0021""]","[""SLURM"", ""command"", ""submit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job in an SLURM cluster, and what are the required arguments?"", ""supporting_chunk_ids"": [""doc_7425_chunk_0021""], ""terms_used"": [""SLURM"", ""command"", ""submit"", ""job""]}"
442,doc_7425_chunk_0028,"What is the default value for the SLURM partition used for interactive jobs, as stated in the provided documentation?","[""doc_7425_chunk_0028""]","[""default"", ""partition"", ""interactive"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition used for interactive jobs, as stated in the provided documentation?"", ""supporting_chunk_ids"": [""doc_7425_chunk_0028""], ""terms_used"": [""default"", ""partition"", ""interactive"", ""SLURM""]}"
443,doc_7425_chunk_0028,What command is used to submit a job to the SLURM scheduler in the provided documentation?,"[""doc_7425_chunk_0028""]","[""command"", ""submit"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the SLURM scheduler in the provided documentation?"", ""supporting_chunk_ids"": [""doc_7425_chunk_0028""], ""terms_used"": [""command"", ""submit"", ""SLURM""]}"
444,doc_7425_chunk_0029,"What is the default partition for jobs in an SLURM cluster, as described in the documentation?","[""doc_7425_chunk_0029""]","[""SLURM"", ""default"", ""partition"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs in an SLURM cluster, as described in the documentation?"", ""supporting_chunk_ids"": [""doc_7425_chunk_0029""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""jobs""]}"
445,doc_7940_chunk_0001,What command is used to cancel a running job in the SLURM scheduler?,"[""doc_7940_chunk_0001""]","[""SLURM"", ""cancel"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to cancel a running job in the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_7940_chunk_0001""], ""terms_used"": [""SLURM"", ""cancel"", ""job""]}"
446,doc_7940_chunk_0002,What command is used to cancel a job in SLURM?,"[""doc_7940_chunk_0002""]","[""SLURM"", ""cancel"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to cancel a job in SLURM?"", ""supporting_chunk_ids"": [""doc_7940_chunk_0002""], ""terms_used"": [""SLURM"", ""cancel"", ""job""]}"
447,doc_7940_chunk_0003,What command is used to submit a job to an SLURM cluster with a specific partition?,"[""doc_7940_chunk_0003""]","[""SLURM"", ""command"", ""job"", ""specific partition""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to an SLURM cluster with a specific partition?"", ""supporting_chunk_ids"": [""doc_7940_chunk_0003""], ""terms_used"": [""SLURM"", ""command"", ""job"", ""specific partition""]}"
448,doc_7940_chunk_0003,What is the default time limit for an SLURM job?,"[""doc_7940_chunk_0003""]","[""SLURM"", ""time limit"", ""default""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for an SLURM job?"", ""supporting_chunk_ids"": [""doc_7940_chunk_0003""], ""terms_used"": [""SLURM"", ""time limit"", ""default""]}"
449,doc_7940_chunk_0006,What command option in SLURM is used to specify the number of CPUs a job should be allocated?,"[""doc_7940_chunk_0006""]","[""SLURM"", ""command"", ""option"", ""CPUs"", ""allocated""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option in SLURM is used to specify the number of CPUs a job should be allocated?"", ""supporting_chunk_ids"": [""doc_7940_chunk_0006""], ""terms_used"": [""SLURM"", ""command"", ""option"", ""CPUs"", ""allocated""]}"
450,doc_8186_chunk_0006,"What is the default partition for jobs in an SLURM cluster, as specified in this document?","[""doc_8186_chunk_0006""]","[""SLURM"", ""default"", ""partition"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs in an SLURM cluster, as specified in this document?"", ""supporting_chunk_ids"": [""doc_8186_chunk_0006""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""jobs""]}"
451,doc_8186_chunk_0006,"What command is used to check the status of a job in an SLURM cluster, as described in this document?","[""doc_8186_chunk_0006""]","[""SLURM"", ""command"", ""job"", ""status""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to check the status of a job in an SLURM cluster, as described in this document?"", ""supporting_chunk_ids"": [""doc_8186_chunk_0006""], ""terms_used"": [""SLURM"", ""command"", ""job"", ""status""]}"
452,doc_85cb_chunk_0002,"What is the default value for the SLURM partition that a user can submit jobs to, as stated in the documentation?","[""doc_85cb_chunk_0002""]","[""SLURM"", ""partition"", ""default"", ""value""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition that a user can submit jobs to, as stated in the documentation?"", ""supporting_chunk_ids"": [""doc_85cb_chunk_0002""], ""terms_used"": [""SLURM"", ""partition"", ""default"", ""value""]}"
453,doc_868e_chunk_0001,What is the purpose of the '--exclusive' option in the SLURM job submission command?,"[""doc_868e_chunk_0001""]","[""SLURM"", ""--exclusive"", ""purpose"", ""job"", ""submission""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the purpose of the '--exclusive' option in the SLURM job submission command?"", ""supporting_chunk_ids"": [""doc_868e_chunk_0001""], ""terms_used"": [""SLURM"", ""--exclusive"", ""purpose"", ""job"", ""submission""]}"
454,doc_868e_chunk_0002,"What is the default time limit for a job running on the HPC system, as specified in the SLURM documentation?","[""doc_868e_chunk_0002""]","[""default"", ""time limit"", ""job"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the HPC system, as specified in the SLURM documentation?"", ""supporting_chunk_ids"": [""doc_868e_chunk_0002""], ""terms_used"": [""default"", ""time limit"", ""job"", ""SLURM""]}"
455,doc_868e_chunk_0002,"What command is used to submit a job to the HPC system using SLURM, as described in the documentation?","[""doc_868e_chunk_0002""]","[""command"", ""submit"", ""job"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the HPC system using SLURM, as described in the documentation?"", ""supporting_chunk_ids"": [""doc_868e_chunk_0002""], ""terms_used"": [""command"", ""submit"", ""job"", ""SLURM""]}"
