id,source_edge_id,sentence_text,subj_canonical_term,rel_key,obj_canonical_term,decision,confidence,reason,model_name,created_at
7489,7489,LSF uses the ptile keyword for this option.,lsf,use_for,option,ACCEPT,1.0,The sentence explicitly states that LSF uses the 'ptile' keyword 'for' the given option.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7490,7490,LSF uses the ptile keyword for this option.,lsf,use,ptile,ACCEPT,1.0,The sentence explicitly states that LSF uses the keyword 'ptile'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7491,7491,LSF uses the ptile keyword for this option.,lsf,use_for,option,ACCEPT,1.0,The sentence explicitly states that LSF uses the 'ptile' keyword 'for' the given option.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7492,7492,"Data transfer queue:
Begin Queue
QUEUE_NAME = transfer
PRIORITY = 99999
DATA_TRANSFER",data transfer queue,begin,queue,ACCEPT,1.0,The sentence explicitly states that 'Data transfer queue' begins 'queue'. This is a clear example of a 'begin' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7493,7493,"Data job queue:
Begin Queue
QUEUE_NAME = bbq
PLAN = Y
JOB_CONTROLS = SUSPEND[bmig $LSB_BATCH_JID]
RERUNNABLE = Y
End Queue
4.",datum job queue,begin,queue,ACCEPT,1.0,"The sentence explicitly states that the 'Begin Queue' event occurred for the 'bbq' queue, which is the object of the relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7494,7494,"About this task
Submit a direct data staging job and observe LSF behavior.",task,submit,direct data,ACCEPT,0.8,The sentence explicitly states 'Submit a direct data staging job' which implies a'submit' relation between 'task' and 'direct data'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7495,7495,"After you submit a job with data staging options, LSF automatically submits a stage in job to the transfer queue, and later submits a stage out
job also to the transfer queue.",lsf,submit,stage,ACCEPT,1.0,The sentence explicitly states that LSF submits a stage in and out of the transfer queue after a job submission with data staging options.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7496,7496,"LSF can export the following environment variables in the user scripts to the stage in/out transfer jobs:
LSF_STAGE_JOBID
The original job's base ID.",lsf,export_to,stage,ACCEPT,1.0,"The sentence states that LSF can export environment variables to stage jobs, which implies a relation of 'export_to' between LSF and stage.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7497,7497,"LSF can export the following environment variables in the user scripts to the stage in/out transfer jobs:
LSF_STAGE_JOBID
The original job's base ID.",lsf,export_in,transfer job,ACCEPT,1.0,"The sentence states that LSF can export environment variables to transfer jobs, which implies a relation of 'export_in' between LSF and transfer jobs.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7498,7498,"-step_cgroup
 Enables the job to create a cgroup for each job step.",step_cgroup,enable,job,ACCEPT,1.0,"The sentence explicitly states that step_cgroup enables the job to create a cgroup, which is a non-taxonomic relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7499,7499,This number is passed to CSM.,number,pass_to,csm,ACCEPT,1.0,"The sentence explicitly states that the number is passed to CSM, indicating a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7501,7501,"[:smt=smt_value]""]
Description
Use a colon (:) to separate multiple CSM job options.",smt,use,colon,ACCEPT,1.0,"The sentence describes the use of a colon in the context of CSM job options, which is a valid non-taxonomic relation for HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7502,7502,"[:smt=smt_value]""]
Description
Use a colon (:) to separate multiple CSM job options.",smt_value,use,colon,ACCEPT,1.0,"The sentence describes the use of a colon to separate multiple options in the context of CSM jobs, which is a valid non-taxonomic relation for HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7503,7503,"[:smt=smt_value]""]
Description
Use a colon (:) to separate multiple CSM job options.",description,use,colon,ACCEPT,1.0,"The sentence describes the use of a colon in the context of CSM job options, which is a valid non-taxonomic relation for HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7505,7505,"Syntax
LSF_STAGE_IN_EXEC=script_name
Description
This script is run as root during the stage in process.",script,run_as,root,ACCEPT,1.0,"The sentence explicitly states that the script is run as root, indicating a real run_as relation between the script and root.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7506,7506,"Syntax
LSF_STAGE_IN_EXEC=script_name
Description
This script is run as root during the stage in process.",script,run_during,stage,ACCEPT,1.0,"The sentence explicitly states that the script runs during the stage in LSF, indicating a 'run_during' relation between the script and the stage.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7511,7511,"Syntax
LSB_STAGE_OUT_EXEC=script_name
Description
This script is run as root during the stage out process.",script,run_as,root,ACCEPT,1.0,"The sentence explicitly states that the script is run as root, indicating a real relation of 'run_as' between the script and root.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7514,7514,"If CSM setup fails with one of the speciﬁed CSM API error codes, LSF repeats the attempt to schedule or dispatch the job.",lsf,repeat,attempt,ACCEPT,1.0,"The sentence explicitly states that LSF repeats the attempt, indicating a relation of repeat between LSF and attempt.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7516,7516,"A tilde (~) with no space before a range of error codes to explicitly exclude a range of error codes from being rescheduled and instead use the
default LSF behavior. For example, ~15-19 indicates that jobs within a range of CSM API error codes 15 and 19 jobs use the default LSF
behavior even if these codes are speciﬁed within an allowed range.",jobs,use,lsf behavior,ACCEPT,1.0,The sentence describes a use relation between jobs and LSF behavior,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7518,7518,"Note: When the CSM subsystem sets a node as OUT_OF_SERVICE, there is a short delay (of several seconds) before LSF is aware of the node's new
state.",csm subsystem,set,node,ACCEPT,1.0,"The sentence states that the CSM subsystem sets a node as an element of a set (OUT_OF_SERVICE), and the node is an object in the system.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7519,7519,"During this period of time, LSF might select the node for a job allocation.",lsf,select,node,ACCEPT,0.8,The sentence explicitly states that LSF selects a node for job allocation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7520,7520,"During this period of time, LSF might select the node for a job allocation.",lsf,select_during,period,ACCEPT,0.8,The sentence explicitly states that LSF selects a node during a period of time.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7521,7521,You can conﬁgure LSF to monitor IBM Spectrum Scale and to check the health of the ﬁle system.,lsf,monitor,ibm spectrum scale,ACCEPT,1.0,The sentence explicitly states that LSF can monitor IBM Spectrum Scale.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7522,7522,"Where to ﬁnd the JSDL schema ﬁles
The JSDL schema (jsdl.xsd), the POSIX extension (jsdl-posix.xsd), and the LSF extension (jsdl-lsf.xsd) are located in the LSF_LIBDIR directory.",jsdl standard schema,locate_in,lsf_libdir directory,ACCEPT,1.0,The sentence explicitly states that the JSDL schema files are located in the LSF_LIBDIR directory.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7523,7523,"Where to ﬁnd the JSDL schema ﬁles
The JSDL schema (jsdl.xsd), the POSIX extension (jsdl-posix.xsd), and the LSF extension (jsdl-lsf.xsd) are located in the LSF_LIBDIR directory.",lsf extension,locate_in,lsf_libdir directory,ACCEPT,1.0,The sentence explicitly states that the LSF extension is located in the LSF_LIBDIR directory.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7524,7524,"Exclu
siveExecutio
OperatingSys
temName-R A token type that contains the operating system name. LSF uses the external resource
osname.<jsdl:Operat
ingSystemNam
e>LINUX
</jsdl:Opera
tingSystemNa
me>
Element bsub Option Description Example
OperatingSys
temVersion-R A token type that contains the operating system version. LSF uses the external resource
osver.<jsdl:Operat
ingSystemVer
sion>5.7
</jsdl:Opera
tingSystemVe
rsion>
CPUArchitect
ureName-R Token that speciﬁes the CPU architecture required by the job in the execution environment.",lsf,use,external resource,ACCEPT,1.0,The sentence explicitly states that LSF uses the external resources 'osname' and 'osversion' for specifying the operating system name and version respectively. This is a clear example of the 'use' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7525,7525,"LSF uses the external resource cpuspeed.<jsdl:Indivi
dualCPUSpeed
oundedRange>
LowerBounded
Range>
idualCPUSpee
IndividualCP
UCount-n Range value that speciﬁes the number of CPUs for each resource. <",lsf,use,external resource,ACCEPT,1.0,The sentence explicitly states that LSF uses the external resource 'cpuspeed'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7526,7526,"LSF uses the external resource cpuspeed.<jsdl:Indivi
dualCPUSpeed
oundedRange>
LowerBounded
Range>
idualCPUSpee
IndividualCP
UCount-n Range value that speciﬁes the number of CPUs for each resource. <",lsf,use,oundedrange,ACCEPT,1.0,"The sentence explicitly states that LSF uses the 'cpuspeed' resource, which is an instance of the 'oundedrange' class, as per the given ontology.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7527,7527,"LSF uses the external resource bandwidth.<jsdl:Indivi
dualNetworkB
andwidth>
oundedRange>
LowerBounded
Range>
idualNetwork
Bandwidth>
TotalCPUCoun
t-n Range value that speciﬁes the total number of CPUs required for the job. <",lsf,use,external resource,ACCEPT,1.0,"The sentence explicitly states that LSF uses an external resource (bandwidth), so the relation 'use' is valid.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7529,7529,"IBM Spectrum LSF Simulator
Use the LSF Simulator to analyze and tune your LSF conﬁguration by simulating an LSF cluster in a separate, internal environment.",concept lsf simulator,use,lsf simulator,ACCEPT,1.0,"The sentence explicitly states that the LSF simulator is used for analyzing and tuning LSF configurations, which is a clear instance of the 'use' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7530,7530,"This software is included with
the LSF installation.",software,include_with,lsf installation,ACCEPT,1.0,"The sentence explicitly states that the software is included with the LSF installation, indicating a real relation of 'include_with'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7531,7531,"The conversion adds these hosts to the lsf.cluster.cluster_name ﬁle in the conf directory in the collected data and adds the dynamic
hosts into the hostlist line. This adds the hosts as static hosts that are recognized by LSF Simulator.",conversion,add_in,conf directory,ACCEPT,0.9,"The sentence states that the conversion adds hosts to a file in the conf directory, which is a real relation between conversion and conf directory.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7532,7532,"For example, a
time compression factor of 2 means that a job that took one hour to complete in reality, will take only half an hour in the simulation.",job,take_in,simulation,ACCEPT,1.0,"The sentence implies that a job can be taken into a simulation with a time compression factor, which is a relation between a job and a simulation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7533,7533,"LSF Simulator only supports FlexNet License Manager.
Cannot manage licenses for multiple LSF clusters.",lsf simulator,support,flexnet license manager,ACCEPT,1.0,The sentence explicitly states that LSF Simulator supports FlexNet License Manager.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7535,7535,"LSF License Scheduler provides modes: a cluster mode, a traditional project mode.",lsf license scheduler,provide,cluster mode,ACCEPT,1.0,The sentence explicitly states that the LSF License Scheduler provides a cluster mode.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7536,7536,"The bsim command calls this function to modify job parameters for each
record in the snapshot ﬁle.",bsim command,call,function,ACCEPT,1.0,The sentence explicitly states that the 'bsim command' calls a 'function'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7537,7537,"The bsim command calls this function to free the memory used in the workload snapshot modiﬁcation, as returned by the
plugin_wconvert_exec() function.",bsim command,call,function,ACCEPT,1.0,The sentence explicitly states that the 'bsim command' calls the 'function'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7538,7538,"Using IBM Spectrum LSF Predictor
 This document gives an outline about how to typically use the LSF Predictor service.",document,give,outline,ACCEPT,1.0,The sentence explicitly states 'gives an outline about' which is synonymous to 'gives' in this context.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7539,7539,"The conversion adds those
hosts to the lsf.cluster.<cluster_name> ﬁle in the conf directory in the collected data and add the dynamic hosts into the hostlist line. This
adds the hosts as static hosts and be recognized by the simulator.",conversion,add_in,conf directory,ACCEPT,1.0,The sentence explicitly states that the conversion adds hosts to the conf directory file in the lsf cluster. This is a clear example of the 'add_in' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7541,7541,"Before you begin
IBM Spectrum LSF Predictor uses AutoAI in IBM Cloud Pak for Data 4.0 as the training engine.",lsf_cognitive_v,use_for,data,ACCEPT,1.0,"The sentence states that IBM Spectrum LSF Predictor uses AutoAI for training, which implies a use_for relation between LSF Predictor and the training engine (data in this case) in IBM Cloud Pak for Data 4.0.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7542,7542,"Before you begin
IBM Spectrum LSF Predictor uses AutoAI in IBM Cloud Pak for Data 4.0 as the training engine.",lsf_cognitive_v,use_as,training engine,ACCEPT,1.0,The sentence explicitly states that IBM Spectrum LSF Predictor uses AutoAI as the training engine.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7543,7543,"dind STARTED c420d5ad63e2 2375,2376
webssh STARTED 22651 2222
Using IBM Spectrum LSF Predictor
This document gives an outline about how to typically use the LSF Predictor service.",document,give,outline,ACCEPT,0.8,"The sentence states that the document 'gives an outline' about using LSF Predictor, implying a 'give' relation between the document and the outline.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7545,7545,"When you need additional job information, you might prefer to have the job
output displayed line by line.",job output,display,line,ACCEPT,1.0,"The sentence explicitly states that 'job output' is displayed 'line by line', indicating a display relation between the two entities.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7547,7547,"Using compute units to have IBM Spectrum LSF consider cluster topology when scheduling
Use the LSF compute unit (CU) feature to have LSF consider a tree-like network topology when scheduling jobs.",ibm spectrum lsf,consider,host topology,ACCEPT,0.9,"The sentence explicitly states that LSF considers cluster topology when scheduling, and the CU feature is mentioned as a way to achieve this.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7548,7548,"Using compute units to have IBM Spectrum LSF consider cluster topology when scheduling
Use the LSF compute unit (CU) feature to have LSF consider a tree-like network topology when scheduling jobs.",scheduling,use,lsf compute unit,ACCEPT,1.0,"The sentence explicitly states that LSF uses compute units for scheduling and considers cluster topology, which is the meaning of the 'use' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7549,7549,The size and the total number of records in lsb.acct affects the performance of bacct.,size,affect,performance,ACCEPT,0.8,"The sentence states that'size and the total number of records in lsb.acct affects the performance of bacct'. This is an example of a causal relation, where the size and total number of records are causing an effect on the performance.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7550,7550,"In this case, the bacct command could take several minutes to complete.",bacct command,take_in,case,ACCEPT,0.8,"The sentence 'In this case, the bacct command could take several minutes to complete.' implies that the bacct command is taking something in, which is the case being described. This is a common idiom in English for describing a process that takes time to complete, and the object being taken in is the case or context of the process.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7551,7551,"Take note before conﬁguring the following parameters:
DEFAULT_PROJECT
If a user submits a job without specifying any project name and the LSB_DEFAULTPROJECT environment variable is not set, LSF automatically
assigns the job to this speciﬁed project.",user,submit,job,ACCEPT,1.0,"The sentence states that a user submits a job, which is a real relation between a user and a job in the context of HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7552,7552,"Take note before conﬁguring the following parameters:
DEFAULT_PROJECT
If a user submits a job without specifying any project name and the LSB_DEFAULTPROJECT environment variable is not set, LSF automatically
assigns the job to this speciﬁed project.",lsf,assign,job,ACCEPT,1.0,The sentence explicitly states that LSF assigns jobs to a project when neither is specified by the user and the LSB_DEFAULTPROJECT environment variable is not set.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7553,7553,"Jobs that do not have a speciﬁed user
group are associated with default_user_group, where default_user_group is a group that is conﬁgured in the lsb.users ﬁle and contains all as
a direct member.",jobs,associate_with,default_user_group,ACCEPT,1.0,The sentence explicitly states that jobs without a user group are associated with the default_user_group.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7557,7557,"When the ﬁrst execution host crashes or hangs, LSF on non-ﬁrst execution host can detect the error and trigger job process cleanup on their own
hosts.",lsf,detect,error,ACCEPT,1.0,"The sentence states that LSF can detect errors on non-first execution hosts, indicating a relation of detection between LSF and error.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7558,7558,"When the network connection is broken, LSF on non-ﬁrst execution host takes action to clean up job processes.",lsf,take,action,ACCEPT,0.8,"The sentence states that LSF takes action when the network connection is broken, which is a real relation of 'take'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7559,7559,"LSB_DJOB_HB_INTERVAL in a job environment variable. The environment variable must be set before job submission and not in an LSF job
script.",environment variable,set_before,job submission,ACCEPT,1.0,"The sentence explicitly states that the environment variable must be set before job submission, indicating a causal relationship between the setting of the environment variable and the job submission.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7560,7560,"LSB_DJOB_RU_INTERVAL in a job environment variable. The environment variable must be set before job submission and not in an LSF job
script.",environment variable,set_before,job submission,ACCEPT,1.0,"The sentence explicitly states that the environment variable must be set before job submission, indicating a causal relationship between the setting of the environment variable and the job submission.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7562,7562,"In case of large, long running parallel jobs, LSB_DJOB_RU_INTERVAL can be set to a long time or even disabled with a 0 value to prevent too
frequent resource usage update, which consumes network bandwidth as well as CPU time for LSF to process large volume of resource usage
information.",lsb_djob_ru_interval,set_to,long time,ACCEPT,1.0,"The sentence explicitly states that LSB_DJOB_RU_INTERVAL can be set to a long time, indicating a property-value relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7563,7563,"After setting DJOB_HB_INTERVAL and DJOB_RU_INTERVAL in an application proﬁle, run badmin reconﬁg to reconﬁgure mbatchd to make the
change take effect.",change,take,effect,ACCEPT,0.9,"The sentence states that 'run badmin reconfig to make the change take effect', indicating that the change is causing the effect, which is the expected behavior of a take relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7564,7564,"LSF_RES_ALIVE_TIMEOUT set in the job environment overrides the value set in
lsf.conf.",lsf_res_alive_timeout,set_in,job environment,ACCEPT,1.0,"The sentence explicitly states that 'LSF_RES_ALIVE_TIMEOUT' is set in 'job environment', indicating a property-value relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7567,7567,Run badmin hrestart all as LSF administrator to restart all sbatchd daemons on hosts to make the parameter take effect on all nodes.,parameter,take,effect,ACCEPT,0.8,The sentence states that 'the parameter take effect on all nodes' after 'LSF administrator to restart all sbatchd daemons on hosts'. This implies a causal relationship between the restarting of the daemons and the taking effect of the parameter.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7569,7569,Run lsadmin resrestart all as LSF administrator to restart RES on all nodes to make the change take effect.,change,take,effect,ACCEPT,1.0,The sentence explicitly states that the change takes effect after running the lsadmin command.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7570,7570,"If some tasks exit abnormally during parallel job execution, LSF takes action to terminate and clean up the entire job.",lsf,take,action,ACCEPT,1.0,"The sentence explicitly states that LSF takes action when tasks exit abnormally, indicating a 'take' relation between LSF and 'action'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7572,7572,"Passing
command arguments by conﬁguring the arguments directly in the parameter isn’t supported. The transfer command is run with the same user
account as the job submission user.",transfer command,run_as,job submission user,ACCEPT,1.0,The sentence explicitly states that the transfer command is run as the job submission user.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7574,7574,Slash (/) is used as the delimiter for each ﬁeld.,slash,use_as,delimiter,ACCEPT,1.0,"The sentence explicitly states that slash is used as a delimiter, which is a clear example of the 'use_as' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7575,7575,"The Linux kernel supports cgroups since v2.6.24, and supports eventfd-based notiﬁcation of changing cgroup status since v2.6.34.",linux kernel,support,cgroup memory subsystem,ACCEPT,1.0,"The sentence explicitly states that the Linux kernel supports the cgroup memory subsystem, which is a non-taxonomic relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7576,7576,Run the lsfrestart command as the LSF administrator to restart LSF on all hosts.,lsf administrator,restart,lsf,ACCEPT,1.0,"The sentence explicitly states that the LSF administrator is responsible for restarting LSF, indicating a causal relationship between the administrator and the LSF restart action.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7577,7577,"In the following example, my_program asks for 2 slots and 100 MB memory limit per slot. Since the job runs on a single host, LSF sets up a
cgroup memory sub system with a 200 MB limit. When the job uses more than 200 MB, the job is terminated.",job,run_on,single host,ACCEPT,1.0,"The sentence explicitly states that the job runs on a single host, which is consistent with the relation run_on(job, single host).",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7578,7578,"If the cgroup system supports eventfd notiﬁcation, bjobs –l can show the job termination reason if the job is killed because it exceeds a
memory limit.",l,show,job termination reason,ACCEPT,0.8,"The sentence states that 'bjobs –l can show the job termination reason' when a job is killed due to memory limit, indicating a causal relationship between the job being killed and the reason being shown, which is the meaning of the'show' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7579,7579,This setting allows user group administrators to access job information of their own groups.,user group administrator,access,job information,ACCEPT,1.0,"The sentence explicitly states that user group administrators have access to job information, which is a non-taxonomic relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7580,7580,Run the bparams -a command to verify that the parameter took effect.,parameter,take,effect,ACCEPT,1.0,The sentence 'Run the bparams -a command to verify that the parameter took effect.' implies the relation 'take' between 'parameter' and 'effect'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7581,7581,"Run bparams -a to verify that the parameter took effect.
4.",parameter,take,effect,ACCEPT,1.0,The sentence 'Run bparams -a to verify that the parameter took effect.' implies the relation 'take' between 'parameter' and 'effect'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7582,7582,"LSF sets the proper JOBCWD before job execution. By default, LSF tries to use the job submission directory as JOBCWD. If the submission
directory does not exist, LSF uses /tmp",lsf,set_before,job execution,ACCEPT,1.0,"The sentence states that LSF sets the JOBCWD before job execution, which is a known feature of LSF. This is a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7583,7583,"LSF dynamically creates JOBCWD if
the path for the current working directory includes dynamic patterns for both absolute and relative paths.",lsf,create,jobcwd,ACCEPT,0.8,"The sentence states that LSF creates jobcwd, which aligns with the create relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7584,7584,"LSF dynamically creates JOBCWD if
the path for the current working directory includes dynamic patterns for both absolute and relative paths.",path,include,dynamic pattern,ACCEPT,0.9,"The sentence states that LSF dynamically creates JOBCWD based on the inclusion of dynamic patterns in the path, indicating a relation of 'include' between 'path' and 'dynamic pattern'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7585,7585,The path can include dynamic directory patterns.,path,include,dynamic directory pattern,ACCEPT,0.9,"The sentence explicitly states that the path can include dynamic directory patterns, which is a valid relation for the 'include' key.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7586,7586,The path can include dynamic directory patterns.,path,include,dynamic directory pattern,ACCEPT,0.9,"The sentence explicitly states that the path can include dynamic directory patterns, which is a valid relation for the 'include' key.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7587,7587,"The path can include dynamic
directory patterns.",path,include,dynamic directory pattern,ACCEPT,0.9,"The sentence explicitly states that the path can include dynamic directory patterns, which is a valid relation for the 'include' key.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7588,7588,"By default, LSF uses $HOME/.lsbatch as the job spool directory.",lsf,use_as,job spool directory,ACCEPT,1.0,The sentence explicitly states that LSF uses a specific directory as the job spool directory.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7589,7589,"LSF
deletes this temporary directory after the job completes.",lsf,delete,temporary directory,ACCEPT,1.0,"The sentence explicitly states that LSF deletes the temporary directory after the job completes, which is a delete relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7590,7590,"To make the job-speciﬁc temporary directory available in the job execution environment, the LSF administrator must deﬁne LSB_SET_TMPDIR in
lsf.conf. When LSB_SET_TMPDIR=Y, LSF will use the TMPDIR environment variable and overwrite the current value with the job-speciﬁc temporary
directory.",lsf,use,variable,ACCEPT,1.0,"The sentence states that LSF uses the TMPDIR environment variable, which is a non-taxonomic relation between LSF and the variable TMPDIR.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7591,7591,"Either way, user applications can use the environment variable within their code.",user application,use,environment,ACCEPT,0.9,The sentence explicitly states that 'user applications can use the environment variable' which is a use relation between the subject 'user application' and the object 'environment'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7592,7592,"<<Starting on s1node1 >>
sh-4.1$ echo $LSF_TMPDIR
/tmp/smctmp/315.tmpdir
sh-4.1$ cd $LSF_TMPDIR
sh-4.1$ pwd
/tmp/smctmp/315.tmpdir
Job output directory
By default, when jobs require ﬁles copied with the bsub -f option after job completes, LSF will copy ﬁles from the job current working directory to the
job submission directory if the destination directory is not a full path.",lsf,copy_from,job,ACCEPT,0.9,"The sentence states that LSF copies files from a job's working directory to the job submission directory when the destination directory is not provided as a full path. This is a known feature of LSF, so the relation 'copy_from' between 'lsf' and 'job' is valid.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7593,7593,"<<Starting on s1node1 >>
sh-4.1$ echo $LSF_TMPDIR
/tmp/smctmp/315.tmpdir
sh-4.1$ cd $LSF_TMPDIR
sh-4.1$ pwd
/tmp/smctmp/315.tmpdir
Job output directory
By default, when jobs require ﬁles copied with the bsub -f option after job completes, LSF will copy ﬁles from the job current working directory to the
job submission directory if the destination directory is not a full path.",lsf,copy_from,current working directory,ACCEPT,0.9,"The sentence states that LSF copies files from the job's current working directory to the job submission directory when the destination directory is not provided as a full path. This is a documented feature of LSF, and the sentence provides clear evidence of this relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
7594,7594,"Once speciﬁed, LSF creates the
directory with the 700 permission and with the ownership of a submission user at the start of the job on the submission host. If it fails to create the
directory, LSF deletes all created directories and uses the submission directory for ﬁle copying.",lsf,create,directory,ACCEPT,1.0,The sentence explicitly states that LSF creates a directory.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
