id,source_edge_id,sentence_text,subj_canonical_term,rel_key,obj_canonical_term,decision,confidence,reason,model_name,created_at
6891,6891,"A tag allows users to transfer ﬁles from the job's
current working directory to the staging area, associate those ﬁles with a chosen name. Data manager commands can report the existence of that tag
if it is queried later.",user,transfer_to,staging area,ACCEPT,1.0,The sentence explicitly states that users can transfer files to the staging area.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6892,6892,"A user submits a job by using the bsub command with a requirement for a data ﬁle, including the name of the data source host and the full
path to the required data.",user,submit,job,ACCEPT,1.0,"The sentence explicitly states that a user submits a job, and the object of the relation is identified as a job.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6893,6893,"The bsub command reads information about the data source host, the ﬁle path, the size of the ﬁle and last modiﬁed time (if available) and
sends that information to the LSF management host along with the job submission data.",bsub command,read,information,ACCEPT,1.0,"The sentence explicitly states that the bsub command reads information about the data source host, file path, size of the file, and last modified time (if available), and sends that information to the LSF management host. This is a clear example of a read relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6894,6894,"LSF sends the data requirement information to the LSF data manager, with a request that the data ﬁle get copied to the staging area.",lsf,send_to,lsf datum manager,ACCEPT,1.0,"The sentence explicitly states that LSF sends data requirement information to the LSF data manager, which is a real relation expressed by the'send_to' key.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6895,6895,"If the data ﬁle was not already staged, LSF data manager requests a transfer job for the required ﬁles.",lsf datum manager,request,transfer job,ACCEPT,1.0,"The sentence explicitly states that the LSF data manager requests a transfer job, implying a request relation between the two entities.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6896,6896,"A transfer job is submitted to LSF for
each new ﬁle record that is created for the job.",transfer job,submit_to,lsf,ACCEPT,1.0,"The sentence explicitly states that a transfer job is submitted to LSF, indicating a submit_to relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6897,6897,"If the transfer job was successful, LSF data manager sets the status of the ﬁle to TRANSFERRED. If the transfer job fails, LSF kills jobs that
require the ﬁle that the transfer job is transferring.",lsf datum manager,set,status,ACCEPT,1.0,"The sentence states that LSF data manager sets the status of a file to TRANSFERRED when a transfer job is successful, which is an example of a set relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6898,6898,"If the transfer job was successful, LSF data manager sets the status of the ﬁle to TRANSFERRED. If the transfer job fails, LSF kills jobs that
require the ﬁle that the transfer job is transferring.",lsf datum manager,set_to,transferred,ACCEPT,1.0,"The sentence explicitly states that 'LSF data manager sets the status of the file to TRANSFERRED' when the transfer job is successful, indicating a set_to relation between 'LSF data manager' and 'TRANSFERRED'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6899,6899,"If the transfer job was successful, LSF data manager sets the status of the ﬁle to TRANSFERRED. If the transfer job fails, LSF kills jobs that
require the ﬁle that the transfer job is transferring.",lsf,kill,jobs,REJECT,0.1,"The sentence mentions 'kills jobs that require the file', which implies a causal relationship between the LSF and the jobs, not a direct 'kill' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6900,6900,LSF schedules the user job and dispatches it to the execution node.,lsf,schedule,user job,ACCEPT,1.0,"The sentence explicitly states that LSF schedules a user job, which is the expected relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6901,6901,"The running user job ﬁnds where the required data ﬁles are staged, and job execution starts. The LSF data manager daemon (dmd)
determines the location of the staged ﬁle in the cache. The bstage in command in the user job determines the location of the ﬁle in the
execution environment.",lsf datum manager,determine,location,ACCEPT,0.8,"The sentence states that the LSF data manager determines the location of staged files, which is a non-taxonomic relation between the LSF data manager and the location.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6902,6902,"The running user job ﬁnds where the required data ﬁles are staged, and job execution starts. The LSF data manager daemon (dmd)
determines the location of the staged ﬁle in the cache. The bstage in command in the user job determines the location of the ﬁle in the
execution environment.",lsf datum manager,determine_in,cache,ACCEPT,0.9,"The sentence states that the LSF data manager determines the location of the staged file in the cache, which is a real relation between the LSF data manager and the cache.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6903,6903,"The running user job ﬁnds where the required data ﬁles are staged, and job execution starts. The LSF data manager daemon (dmd)
determines the location of the staged ﬁle in the cache. The bstage in command in the user job determines the location of the ﬁle in the
execution environment.",bstage,determine,location,ACCEPT,0.9,The sentence states that both LSF data manager daemon (dmd) and bstage command determine the location of the file.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6904,6904,"A user submits a job to the local cluster by using the bsub command with a requirement for a data ﬁle
2.",user,submit,job,ACCEPT,1.0,"The sentence explicitly states that a user submits a job, which is a valid non-taxonomic relation between a user and a job in the context of HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6905,6905,"The bsub command reads information about the data source host, the ﬁle path, the size of the ﬁle and last modiﬁed time (if available) and
sends that information to the LSF management host along with the job submission data.",bsub command,read,information,ACCEPT,1.0,"The sentence explicitly states that the bsub command reads information about the data source host, file path, size of the file, and last modified time (if available), and sends that information to the LSF management host. This is a clear example of a read relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6906,6906,"After data is staged to the local staging area, the data manager informs LSF that the data for the job is ready in the local cluster so the job can
be scheduled. LSF appends the cluster preference to the job and schedules it normally. If local staging was not needed, this step happens
immediately.",datum manager,inform,lsf,ACCEPT,1.0,"The sentence explicitly states that the data manager informs LSF that the data is ready, indicating a communication or informational relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6907,6907,"If the job is forwarded to a remote cluster, it is accepted at the remote side and data is staged for it on the remote staging area as if it were a
locally submitted job.",job,forward_to,remote cluster,ACCEPT,1.0,"The sentence explicitly states that 'job' is forwarded to'remote cluster' and accepted there, implying a causal relationship.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6908,6908,"Required components
In addition to an LSF cluster, including a management host and execution hosts, LSF Data Manager requires the following components, which must
all be accessible to the cluster:
A staging area, which is a shared directory that stores ﬁles that are to be staged in or out
An LSF data manager host
At least one data transfer node (I/O node), which is an LSF server host that is mounted with direct access to the cluster staging area
LSF data manager administrators
LSF data manager administrators must be administrators in each of the connected LSF clusters.",lsf datum manager,require_in,addition,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6909,6909,"If failover is required for the data manager, conﬁgure multiple data manager candidate hosts.",failover,require_for,datum manager,ACCEPT,1.0,"The sentence explicitly states that 'if failover is required for the data manager', then 'configure multiple data manager candidate hosts'. This implies a'require_for' relation between 'failover' and 'datum manager'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6910,6910,"Data transfer nodes are execution hosts for transfer job that LSF data manager submits to a data transfer queue, which has the
DATA_TRANSFER=Y parameter speciﬁed.",lsf datum manager,submit_to,data transfer queue,ACCEPT,1.0,The sentence explicitly states that the LSF data manager submits jobs to a data transfer queue.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6911,6911,"LSF data manager uses
the data transfer tool to transfer data ﬁles.",lsf datum manager,use,data transfer tool,ACCEPT,1.0,The sentence explicitly states that the LSF data manager uses a data transfer tool.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6912,6912,"STAGING_AREA
Specify the path to the top of the staging area as it is accessed from the data manager hosts.",staging_area,specify,path,ACCEPT,1.0,"The sentence explicitly states that the staging area is specified by a path, indicating a'specify' relation between the staging_area and the path.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6913,6913,Run the bdata connections command to conﬁrm that the data manager is connected to mbatchd on the LSF Data Manager cluster.,datum manager,connect_to,mbatchd,ACCEPT,1.0,"The sentence explicitly states that the data manager is connected to mbatchd, so this is an accepted relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6914,6914,"Submitting and managing jobs with data requirements
 Specify data requirements and use them in your jobs with the bsub -data command. Create and use a data speciﬁcation ﬁle to streamline job
submission. Stage required data in from a data source repository with the bstage incommand. Move job output data back to the data source
repository with the bstage out command. Use data tags to build a data requirement work flow, and manage your tag name space.",stage,require,data,ACCEPT,1.0,"The sentence mentions 'data requirements' and 'use them in jobs', which implies a'require' relation between'stage' and 'data'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6915,6915,"Submitting and managing jobs with data requirements
Specify data requirements and use them in your jobs with the bsub -data command. Create and use a data speciﬁcation ﬁle to streamline job
submission. Stage required data in from a data source repository with the bstage incommand. Move job output data back to the data source
repository with the bstage out command. Use data tags to build a data requirement work flow, and manage your tag name space.",stage,require,data,ACCEPT,1.0,"The sentence mentions 'data requirements' and 'use them in jobs', which implies a'require' relation between'stage' and 'data'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6916,6916,"If the requested data ﬁles are on a different host than the submission host, the submission user must have passwordless ssh conﬁgured to the
speciﬁed host.",submission user,have,passwordless ssh,ACCEPT,1.0,"The sentence states that the submission user must have passwordless ssh configured to the specified host, which is a clear indication of the 'have' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6917,6917,"The bstage command must be run within an LSF job, either in the job script, the pre-execution script, or the post-execution script.",bstage command,run_within,lsf job,ACCEPT,1.0,"The sentence explicitly states that the bstage command must run within an LSF job, indicating a causal relationship between the two entities.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6918,6918,"The bstage command must be run within an LSF job, either in the job script, the pre-execution script, or the post-execution script.",bstage command,run_in,job script,ACCEPT,0.9,"The sentence explicitly states that the bstage command must run within an LSF job, and the job script is mentioned as one of the possible locations for running it.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6919,6919,"After data is successfully copied from the execution host to the staging area with the bstage out command, LSF data manager submits
a transfer job to copy data from the staging area to a user-speciﬁed destination.",data,copy_from,execution host,ACCEPT,1.0,"The sentence explicitly states that data is copied from the execution host to the staging area, and later, data is copied from the staging area to a user-specified destination. This relation is consistent with the copy_from relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6920,6920,"After data is successfully copied from the execution host to the staging area with the bstage out command, LSF data manager submits
a transfer job to copy data from the staging area to a user-speciﬁed destination.",data,copy_to,staging area,ACCEPT,1.0,The sentence explicitly states that 'data' is copied to'staging area' and later copied from'staging area' to another destination. This is a valid relation of copying.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6921,6921,"After data is successfully copied from the execution host to the staging area with the bstage out command, LSF data manager submits
a transfer job to copy data from the staging area to a user-speciﬁed destination.",lsf datum manager,submit,transfer job,ACCEPT,1.0,The sentence explicitly states that 'LSF data manager submits a transfer job' after 'data is successfully copied from the execution host to the staging area with the bstage out command'. This is a clear example of the'submit' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6922,6922,"About this task
Use the bstage in subcommand to copy or symbolically link ﬁles that were pre-staged into the job cache to the job’s execution environment.",task,use,bstage,ACCEPT,1.0,"The sentence explicitly states that the task uses the bstage in a subcommand to copy or link files, indicating a use relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6923,6923,"About this task
Use the bstage in subcommand to copy or symbolically link ﬁles that were pre-staged into the job cache to the job’s execution environment.",task,use_in,subcommand,ACCEPT,1.0,"The sentence explicitly states that the task uses the subcommand in the context of HPC scheduling, indicating a real relation of 'use_in'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6924,6924,"Procedure
If a job was submitted with a data ﬁle requirement, use the same data ﬁle path in the bstage in -src option.
bstage in -src host_name:/ﬁle_path -dst ﬁle_path
The host name and ﬁle path in the -src option must match the data requirement that is deﬁned in the bsub -data option when you submi the
job. After the bstage in command runs, the job can use the requested data ﬁle at the location that is speciﬁed in the -dst option.",procedure,use,bstage,ACCEPT,1.0,The sentence states that the bstage command uses the data file specified in the job submission.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6925,6925,"Procedure
If a job was submitted with a data ﬁle requirement, use the same data ﬁle path in the bstage in -src option.
bstage in -src host_name:/ﬁle_path -dst ﬁle_path
The host name and ﬁle path in the -src option must match the data requirement that is deﬁned in the bsub -data option when you submi the
job. After the bstage in command runs, the job can use the requested data ﬁle at the location that is speciﬁed in the -dst option.",procedure,use_in,bstage,ACCEPT,1.0,"The sentence describes a use_in relation between a procedure and bstage, as specified in the SLURM documentation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6926,6926,"Procedure
If a job was submitted with a data ﬁle requirement, use the same data ﬁle path in the bstage in -src option.
bstage in -src host_name:/ﬁle_path -dst ﬁle_path
The host name and ﬁle path in the -src option must match the data requirement that is deﬁned in the bsub -data option when you submi the
job. After the bstage in command runs, the job can use the requested data ﬁle at the location that is speciﬁed in the -dst option.",job,use_after,bstage,ACCEPT,0.9,"The sentence describes a use_after relation between a job and a bstage, which is a valid non-taxonomic relation in the context of HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6927,6927,"Procedure
If a job was submitted with a data ﬁle requirement, use the same data ﬁle path in the bstage in -src option.
bstage in -src host_name:/ﬁle_path -dst ﬁle_path
The host name and ﬁle path in the -src option must match the data requirement that is deﬁned in the bsub -data option when you submi the
job. After the bstage in command runs, the job can use the requested data ﬁle at the location that is speciﬁed in the -dst option.",job,use_at,location,ACCEPT,0.9,"The sentence describes a use relation between a job and a location, which matches the use_at relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6928,6928,"If a job was submitted with a directory as the data ﬁle requirement, use the same directory ﬁle path in the bstage in -src option.
bstage in",job,submit_with,directory,ACCEPT,1.0,"The sentence explicitly states that a job is submitted with a directory, indicating a submit_with relation between job and directory.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6929,6929,"-src hostname:/dir_path -dst dir_path
After the bstage in command runs, the job can use all data ﬁles in the directory at the location that is speciﬁed in the -dst option.",job,use_after,bstage,ACCEPT,0.8,"The sentence states that 'the job can use all data files in the directory after the bstage command runs', which implies a 'use_after' relation between 'job' and 'bsstage'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6930,6930,"-src hostname:/dir_path -dst dir_path
After the bstage in command runs, the job can use all data ﬁles in the directory at the location that is speciﬁed in the -dst option.",job,use_in,directory,ACCEPT,0.8,The sentence states that the job uses the directory specified by -dst option after the bstage command. This is a valid use_in relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6931,6931,"-src hostname:/dir_path -dst dir_path
After the bstage in command runs, the job can use all data ﬁles in the directory at the location that is speciﬁed in the -dst option.",job,use_at,location,ACCEPT,0.8,The sentence states that the job can use data files located at the specified directory after the bstage command runs. This implies a use_at relation between the job and the location.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6932,6932,"LSF
interprets the path in the -dst option as a directory, and all ﬁles are copied into the destination in a flat structure that uses their original ﬁle
names. If multiple ﬁles have the same name, the multiple ﬁles might overwrite one another.",lsf,interpret,path,ACCEPT,1.0,"The sentence states that LSF interprets a path as a directory and copies files into it, implying an 'interprets as' relation between LSF and the path.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6933,6933,"LSF
interprets the path in the -dst option as a directory, and all ﬁles are copied into the destination in a flat structure that uses their original ﬁle
names. If multiple ﬁles have the same name, the multiple ﬁles might overwrite one another.",lsf,interpret_as,directory,ACCEPT,1.0,"The sentence states that LSF interprets a directory path in the -dst option, indicating an 'is_a' or 'has_property' relation between LSF and directory is plausible.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6934,6934,"About this task
Use the bstage out subcommand to copy data ﬁles from the job execution environment to a location created for the job in the staging area cache.",task,use,bstage,ACCEPT,1.0,"The sentence explicitly states that the task uses the bstage command, which is a common way to interact with the bstage subsystem in HPC schedulers. This relation is well-documented and commonly observed in HPC workflows.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6935,6935,"About this task
Use the bstage out subcommand to copy data ﬁles from the job execution environment to a location created for the job in the staging area cache.",task,use,subcommand,ACCEPT,1.0,"The sentence explicitly states that the task uses the subcommand, making this a valid non-taxonomic relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6936,6936,"The LSF data
manager submits a transfer job to run on a data transfer node.",lsf datum manager,submit,transfer job,ACCEPT,1.0,"The sentence explicitly states that the LSF data manager submits a transfer job, which matches the submit relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6937,6937,"A job is scheduled on a cluster only if LSF data manager
reports that the tag it requests is available.",job,schedule_on,cluster,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6938,6938,"Monitoring data tags
 The bdata tags list command to view the tags that your jobs create.",bdata tag,list,command,ACCEPT,1.0,"The sentence explicitly states that the 'bdata tags list command' is used to 'view the tags that your jobs create'. This is a clear example of a list relation, where the 'bdata tags' are the items in the list and the 'command' is the list itself.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6939,6939,"Cleaning up data tags
 Use the bdata tags clean command to delete a tag and all its containing ﬁles.
Rules for specifying data tags
Use the following rules for specifying data tags in your job data requirements.",datum tag,use,bdata tag,ACCEPT,1.0,The sentence explicitly states that 'Use the bdata tags clean command to delete a tag and all its containing files.' This implies a 'use' relation between 'datum tag' and 'bdata tag'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6940,6940,"Cleaning up data tags
 Use the bdata tags clean command to delete a tag and all its containing ﬁles.
Rules for specifying data tags
Use the following rules for specifying data tags in your job data requirements.",datum tag,use,clean command,ACCEPT,1.0,"The sentence explicitly states that the 'bdata tags clean command' is used to delete data tags, which matches the 'use' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6941,6941,"When a tag is copied with bstage out, it is copied into the folder STAGING_AREA/tags/user_name/tag_name/.
When a tag is copied with bstage in, the contents of the entire tag folder are copied to the current working directory into a folder that is
speciﬁed by the destination.",content,copy_to,current working directory,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6942,6942,"A directory is created in the staging area at the following location:
STAGING_AREA/tags/user_name/tag_name
Where user_name is the execution user of the job that runs the command.",directory,create_in,staging area,ACCEPT,1.0,"The sentence explicitly states that a directory is created in the staging area, which matches the create_in relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6943,6943,"The following work flow is described in this example:
A script that is named producer1 creates a tag that is named producer1_output, and producer2 creates a tag that is named producer2_output.",script,create,tag,ACCEPT,1.0,The sentence explicitly states that'script' creates 'tag'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6944,6944,"# After we’re done with the intermediate data, we can use
# the bdata command to clean it up
bdata tags clean producer1_output
bdata tags clean producer2_output
Finally, submit all of your jobs at once, knowing that the tag dependency ensures that the consumer script doesn't run until the producers complete if
you request their tags:
bsub producer1.sh
bsub producer2.sh
bsub –data “tag:producer1_output”
 –data “tag:producer2_output” consumer.sh
Monitoring data tags
The bdata tags list command to view the tags that your jobs create.",bdata tag,list,command,ACCEPT,1.0,"The sentence mentions that the 'bdata tags list' command is used to view the tags that jobs create. This implies that 'bdata tags' is a list of tags created by jobs, which is a valid non-taxonomic relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6945,6945,"Procedure
Run the bdata tags list command.",bdata tag,list,command,ACCEPT,1.0,"The sentence explicitly states that the 'bdata tags list command' is a list of something, and the subject 'bdata tag' is a type of data that can be listed. Therefore, the relation 'list' between 'bdata tag' and 'command' is valid.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6946,6946,"Procedure
Run the bdata tags clean command.",procedure,run,bdata tag,ACCEPT,1.0,"The sentence explicitly states that the procedure runs the bdata tags clean command, which is a valid non-taxonomic relation between a procedure and a bdata tag.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6947,6947,"Procedure
Run the bdata tags clean command.",procedure,run,clean command,ACCEPT,1.0,"The sentence explicitly states that the procedure runs the clean command, which is a non-taxonomic relation expressed as 'run'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6948,6948,The tag removal operation does not check whether jobs currently use the tag. Make sure that the tag is not in use before you remove it.,jobs,use,tag,REJECT,1.0,"The sentence states that jobs can use a tag, which contradicts the triple's statement that jobs do not use the tag.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6949,6949,"Before you begin
Check that the following ﬁles are installed to support the bsub -f command through LSF Data Manager:
An external submission (esub) script esub.datamanager is installed in the LSF_SERVERDIR directory.",external submission,instal_in,lsf_serverdir directory,ACCEPT,1.0,"The sentence explicitly states that the 'esub.datamanager' script is installed in the 'LSF_SERVERDIR' directory, indicating a relation of installation between the external submission and the LSF server directory.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6950,6950,The esub must be named esub.datamanager.,esub,name,esub datamanager script,ACCEPT,1.0,The sentence explicitly states that the name of the esub is 'esub.datamanager'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6951,6951,"Procedure
Use the bsub -f command to submit your job.",procedure,use,bsub,ACCEPT,1.0,"The sentence explicitly states that the procedure uses bsub, which is the meaning of the 'use' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6952,6952,"Procedure
Use the bsub -f command to submit your job.",procedure,use,command,ACCEPT,1.0,The sentence explicitly states that the procedure uses the command bsub -f to submit a job.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6953,6953,"If the esub ﬁnds no errors, the job submission is accepted and mbatchd sends the data requirement to the data manager to start a transfer job. After
the transfer job completes, the user job is scheduled and dispatched.",mbatchd,send,data requirement,ACCEPT,1.0,The sentence explicitly states that'mbatchd sends the data requirement' after job submission acceptance.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6954,6954,"If the esub ﬁnds no errors, the job submission is accepted and mbatchd sends the data requirement to the data manager to start a transfer job. After
the transfer job completes, the user job is scheduled and dispatched.",mbatchd,send_to,datum manager,ACCEPT,1.0,"The sentence explicitly states that'mbatchd sends the data requirement to the data manager' after the job submission is accepted, indicating a'send_to' relation between'mbatchd' and 'datum manager'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6955,6955,"LSF sets the job environment on the execution host, and runs the lsrcp.wrapper.datamanager script before the actual job runs.",lsf,set,job environment,ACCEPT,1.0,"The sentence explicitly states that LSF sets the job environment, which is a set relation as per the given definition.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6956,6956,"The
lsrcp.wrapper.datamanager script runs the bstage in command to copy the ﬁle /data/data3 to the data manager cache before the job starts.",lsrcp wrapper datamanager script,run,bstage,ACCEPT,1.0,"The sentence explicitly states that the script runs the bstage, indicating a run relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6957,6957,"The script runs the bstage out
command to copy the /data/out3 ﬁle to the submission host.",script,run,bstage,ACCEPT,1.0,"The sentence explicitly states that the script runs the bstage command, indicating a 'run' relation between the script and bstage.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6958,6958,"The script runs the bstage out
command to copy the /data/out3 ﬁle to the submission host.",script,run,command,ACCEPT,1.0,"The sentence explicitly states that the script runs the command, indicating a 'run' relation between the script and the command.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6959,6959,"About this task
By default, if the CACHE_PERMISSIONS=group parameter is speciﬁed in the lsf.datamanager ﬁle, the data manager uses the primary group of the
user who submitted the job to control access to the cached ﬁles.",datum manager,use,primary group,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6960,6960,"Procedure
Use the -datagrp ""user_group"" option to specify the user group for access to the data requirement ﬁles for your job.",procedure,use,datagrp,ACCEPT,1.0,"The sentence explicitly states that the procedure uses the datagrp option, which is a valid non-taxonomic relation for HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6961,6961,"The following
example shows that user group design1 was speciﬁed at job submission. The user group was later changed to qa2, which was then removed, and
changed to design2:
bhist -l 102
Job <102>, User <user1>, Project <default>, Command <my_data_job>",user group,change_to,qa2,REJECT,0.0,LLM output not valid JSON with required keys,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6962,6962,"Wed Oct 29 17:45:38: Submitted from host <hosta> with hold, to Queue <normal>,
 CWD <$HOME/datajobs>, Data Requirement Requested,
 Data User Group <design1>;
Wed Oct 29 17:46:45: Parameters of Job are changed:
 Data user group changed to <qa2>;
Wed Oct 29 18:09:02: Parameters of Job are changed:
 Data user group removed;
Wed Oct 29 18:09:33: Parameters of Job are changed:
 Data user group changed to <design2>;",data user group,change_to,qa2,ACCEPT,1.0,"The evidence sentence clearly states that the data user group for a job was changed from 'design1' to 'qa2', and later from 'qa2' to 'design2'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6963,6963,"/data/cluster1cache/stgin/user/user1/hostA/home/user1/testDATA/seqdata.1/b7202f200c0240a66493f81f0e2e8875
Use the bdata tags list command to see the user and group that a data tag belongs to.
bdata tags list
NAME USER GROUP LAST_UPLOAD LAST_DOWNLOAD
code user1 pcl 06/12/2015 15:50:10 -
tag1 user1 <error> 03/12/2015 13:51:59 -
tag2 user2 test 03/12/2015 13:52:06 -
tag3 user2 test 03/12/2015 13:52:09 -
If a bdata chgrp command did not successfully change the user group of the ﬁle, the GROUP column shows <error>.",bdata chgrp command,change,user group,ACCEPT,1.0,"The sentence describes the use of the 'bdata chgrp' command to change the group of a file, and the evidence sentence shows the command being used and the group being changed to 'user2'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
6964,6964,"/data/cluster1cache/stgin/user/user1/hostA/home/user1/testDATA/seqdata.1/b7202f200c0240a66493f81f0e2e8875
Use the bdata tags list command to see the user and group that a data tag belongs to.
bdata tags list
NAME USER GROUP LAST_UPLOAD LAST_DOWNLOAD
code user1 pcl 06/12/2015 15:50:10 -
tag1 user1 <error> 03/12/2015 13:51:59 -
tag2 user2 test 03/12/2015 13:52:06 -
tag3 user2 test 03/12/2015 13:52:09 -
If a bdata chgrp command did not successfully change the user group of the ﬁle, the GROUP column shows <error>.",group column,show,error,REJECT,0.95,"The sentence states that the group column shows <error> when a chgrp command fails, not that it'show' the error. Therefore, the relation'show' is incorrect for this triple.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
